sample_id,official_movie_path,relative_path,status,surprise_average,surprise_maximum,plausibility_average,plausibility_maximum,selected_aggregation,selected_surprise,selected_plausibility,error
O1/0283/1,,videos/sample_001128_O1__0283__1.pt,ok,0.5822017789,0.6114911437,0.5586669503,0.5425412586,average,0.5822017789,0.5586669503,
O1/0283/2,,videos/sample_001129_O1__0283__2.pt,ok,0.5816121697,0.6154721379,0.5589964426,0.5403856985,average,0.5816121697,0.5589964426,
O1/0283/3,,videos/sample_001130_O1__0283__3.pt,ok,0.5837616920,0.6159104109,0.5577961577,0.5401489139,average,0.5837616920,0.5577961577,
O1/0283/4,,videos/sample_001131_O1__0283__4.pt,ok,0.5757719874,0.6064691544,0.5622706353,0.5452727481,average,0.5757719874,0.5622706353,
O1/0284/1,,videos/sample_001132_O1__0284__1.pt,ok,0.5580315590,0.5887693167,0.5723345626,0.5550099060,average,0.5580315590,0.5723345626,
O1/0284/2,,videos/sample_001133_O1__0284__2.pt,ok,0.5463820696,0.5682511330,0.5790409552,0.5665153328,average,0.5463820696,0.5790409552,
O1/0284/3,,videos/sample_001134_O1__0284__3.pt,ok,0.5556236506,0.5897092223,0.5737143523,0.5544884942,average,0.5556236506,0.5737143523,
O1/0284/4,,videos/sample_001135_O1__0284__4.pt,ok,0.5606654286,0.5938175917,0.5708290914,0.5522151238,average,0.5606654286,0.5708290914,
O1/0285/1,,videos/sample_001136_O1__0285__1.pt,ok,0.5783123970,0.6002086997,0.5608440505,0.5486971112,average,0.5783123970,0.5608440505,
O1/0285/2,,videos/sample_001137_O1__0285__2.pt,ok,0.5801773667,0.6027563810,0.5597990680,0.5473009850,average,0.5801773667,0.5597990680,
O1/0285/3,,videos/sample_001138_O1__0285__3.pt,ok,0.5788816810,0.5993235707,0.5605248618,0.5491829939,average,0.5788816810,0.5605248618,
O1/0285/4,,videos/sample_001139_O1__0285__4.pt,ok,0.5807344317,0.6055385470,0.5594873104,0.5457804190,average,0.5807344317,0.5594873104,
O1/0286/1,,videos/sample_001140_O1__0286__1.pt,ok,0.6266603470,0.6504264474,0.5343734462,0.5218231992,average,0.6266603470,0.5343734462,
O1/0286/2,,videos/sample_001141_O1__0286__2.pt,ok,0.6259519458,0.6505240798,0.5347521311,0.5217722548,average,0.6259519458,0.5347521311,
O1/0286/3,,videos/sample_001142_O1__0286__3.pt,ok,0.6268152595,0.6505240798,0.5342906715,0.5217722548,average,0.6268152595,0.5342906715,
O1/0286/4,,videos/sample_001143_O1__0286__4.pt,ok,0.6271890998,0.6504264474,0.5340909694,0.5218231992,average,0.6271890998,0.5340909694,
O1/0287/1,,videos/sample_001144_O1__0287__1.pt,ok,0.5618220568,0.5946397781,0.5701692361,0.5517612866,average,0.5618220568,0.5701692361,
O1/0287/2,,videos/sample_001145_O1__0287__2.pt,ok,0.5622743964,0.5917086005,0.5699113843,0.5533809695,average,0.5622743964,0.5699113843,
O1/0287/3,,videos/sample_001146_O1__0287__3.pt,ok,0.5527851582,0.5721822381,0.5753451496,0.5642926731,average,0.5527851582,0.5753451496,
O1/0287/4,,videos/sample_001147_O1__0287__4.pt,ok,0.5601949096,0.5962048173,0.5710977406,0.5508984339,average,0.5601949096,0.5710977406,
O1/0288/1,,videos/sample_001148_O1__0288__1.pt,ok,0.5762836933,0.5987592936,0.5619829918,0.5494929728,average,0.5762836933,0.5619829918,
O1/0288/2,,videos/sample_001149_O1__0288__2.pt,ok,0.5770293474,0.5991581678,0.5615641030,0.5492738379,average,0.5770293474,0.5615641030,
O1/0288/3,,videos/sample_001150_O1__0288__3.pt,ok,0.5778406858,0.6017578244,0.5611086693,0.5478477690,average,0.5778406858,0.5611086693,
O1/0288/4,,videos/sample_001151_O1__0288__4.pt,ok,0.5778381824,0.6022813916,0.5611100740,0.5475610090,average,0.5778381824,0.5611100740,
O1/0289/1,,videos/sample_001152_O1__0289__1.pt,ok,0.6268975139,0.6505448222,0.5342467255,0.5217614321,average,0.6268975139,0.5342467255,
O1/0289/2,,videos/sample_001153_O1__0289__2.pt,ok,0.6269803047,0.6505448222,0.5342024966,0.5217614321,average,0.6269803047,0.5342024966,
O1/0289/3,,videos/sample_001154_O1__0289__3.pt,ok,0.6271296144,0.6519880891,0.5341227410,0.5210089343,average,0.6271296144,0.5341227410,
O1/0289/4,,videos/sample_001155_O1__0289__4.pt,ok,0.6260461807,0.6519880891,0.5347017411,0.5210089343,average,0.6260461807,0.5347017411,
O1/0290/1,,videos/sample_001156_O1__0290__1.pt,ok,0.5663240552,0.6027786136,0.5676081045,0.5472888173,average,0.5663240552,0.5676081045,
O1/0290/2,,videos/sample_001157_O1__0290__2.pt,ok,0.5664082170,0.6003183126,0.5675603356,0.5486369702,average,0.5664082170,0.5675603356,
O1/0290/3,,videos/sample_001158_O1__0290__3.pt,ok,0.5648172498,0.5970504284,0.5684640242,0.5504327850,average,0.5648172498,0.5684640242,
O1/0290/4,,videos/sample_001159_O1__0290__4.pt,ok,0.5582258701,0.5911285281,0.5722233624,0.5537020637,average,0.5582258701,0.5722233624,
O1/0291/1,,videos/sample_001160_O1__0291__1.pt,ok,0.5493916869,0.5789375305,0.5773008833,0.5604935576,average,0.5493916869,0.5773008833,
O1/0291/2,,videos/sample_001161_O1__0291__2.pt,ok,0.5467468500,0.5718985796,0.5788297709,0.5644527622,average,0.5467468500,0.5788297709,
O1/0291/3,,videos/sample_001162_O1__0291__3.pt,ok,0.5500431061,0.5828645825,0.5769249409,0.5582967865,average,0.5500431061,0.5769249409,
O1/0291/4,,videos/sample_001163_O1__0291__4.pt,ok,0.5468710661,0.5704423785,0.5787578754,0.5652753177,average,0.5468710661,0.5787578754,
O1/0292/1,,videos/sample_001164_O1__0292__1.pt,ok,0.5847612023,0.6163893342,0.5572389133,0.5398902860,average,0.5847612023,0.5572389133,
O1/0292/2,,videos/sample_001165_O1__0292__2.pt,ok,0.5827971101,0.6135653853,0.5583344574,0.5414170633,average,0.5827971101,0.5583344574,
O1/0292/3,,videos/sample_001166_O1__0292__3.pt,ok,0.5834711790,0.6135653853,0.5579582283,0.5414170633,average,0.5834711790,0.5579582283,
O1/0292/4,,videos/sample_001167_O1__0292__4.pt,ok,0.5858897567,0.6163893342,0.5566103936,0.5398902860,average,0.5858897567,0.5566103936,
O1/0293/1,,videos/sample_001168_O1__0293__1.pt,ok,0.5764960051,0.6048328280,0.5618636888,0.5461657226,average,0.5764960051,0.5618636888,
O1/0293/2,,videos/sample_001169_O1__0293__2.pt,ok,0.5823403001,0.6114495397,0.5585895685,0.5425638310,average,0.5823403001,0.5585895685,
O1/0293/3,,videos/sample_001170_O1__0293__3.pt,ok,0.5789751410,0.6060923934,0.5604724776,0.5454782242,average,0.5789751410,0.5604724776,
O1/0293/4,,videos/sample_001171_O1__0293__4.pt,ok,0.5839352608,0.6139594913,0.5576993502,0.5412037297,average,0.5839352608,0.5576993502,
O1/0294/1,,videos/sample_001172_O1__0294__1.pt,ok,0.6314093471,0.6447112560,0.5318417230,0.5248140571,average,0.6314093471,0.5318417230,
O1/0294/2,,videos/sample_001173_O1__0294__2.pt,ok,0.6313166618,0.6419243813,0.5318910192,0.5262786881,average,0.6313166618,0.5318910192,
O1/0294/3,,videos/sample_001174_O1__0294__3.pt,ok,0.6308562160,0.6426685452,0.5321359826,0.5258871961,average,0.6308562160,0.5321359826,
O1/0294/4,,videos/sample_001175_O1__0294__4.pt,ok,0.6306358576,0.6437908411,0.5322532561,0.5252973262,average,0.6306358576,0.5322532561,
O1/0295/1,,videos/sample_001176_O1__0295__1.pt,ok,0.5948731303,0.6280303597,0.5516325469,0.5336418490,average,0.5948731303,0.5516325469,
O1/0295/2,,videos/sample_001177_O1__0295__2.pt,ok,0.5825069547,0.5994753838,0.5584964847,0.5490996271,average,0.5825069547,0.5584964847,
O1/0295/3,,videos/sample_001178_O1__0295__3.pt,ok,0.5944565535,0.6218850017,0.5518623921,0.5369313666,average,0.5944565535,0.5518623921,
O1/0295/4,,videos/sample_001179_O1__0295__4.pt,ok,0.5930608511,0.6219348907,0.5526331655,0.5369045802,average,0.5930608511,0.5526331655,
O1/0296/1,,videos/sample_001180_O1__0296__1.pt,ok,0.5666264892,0.5888357162,0.5674364665,0.5549730548,average,0.5666264892,0.5674364665,
O1/0296/2,,videos/sample_001181_O1__0296__2.pt,ok,0.5648498535,0.5856696963,0.5684454904,0.5567328950,average,0.5648498535,0.5684454904,
O1/0296/3,,videos/sample_001182_O1__0296__3.pt,ok,0.5671775341,0.5968394279,0.5671238697,0.5505489388,average,0.5671775341,0.5671238697,
O1/0296/4,,videos/sample_001183_O1__0296__4.pt,ok,0.5677677989,0.5943544507,0.5667892152,0.5519187416,average,0.5677677989,0.5667892152,
O1/0297/1,,videos/sample_001184_O1__0297__1.pt,ok,0.5912803411,0.6120412350,0.5536180109,0.5422428935,average,0.5912803411,0.5536180109,
O1/0297/2,,videos/sample_001185_O1__0297__2.pt,ok,0.5897122025,0.6092745066,0.5544868417,0.5437452096,average,0.5897122025,0.5544868417,
O1/0297/3,,videos/sample_001186_O1__0297__3.pt,ok,0.5899106860,0.6120412350,0.5543767961,0.5422428935,average,0.5899106860,0.5543767961,
O1/0297/4,,videos/sample_001187_O1__0297__4.pt,ok,0.5908704996,0.6092745066,0.5538449530,0.5437452096,average,0.5908704996,0.5538449530,
O1/0298/1,,videos/sample_001188_O1__0298__1.pt,ok,0.6017487645,0.6290578842,0.5478527325,0.5330938006,average,0.6017487645,0.5478527325,
O1/0298/2,,videos/sample_001189_O1__0298__2.pt,ok,0.6021097302,0.6290578842,0.5476550121,0.5330938006,average,0.6021097302,0.5476550121,
O1/0298/3,,videos/sample_001190_O1__0298__3.pt,ok,0.6008788347,0.6277221441,0.5483295332,0.5338063511,average,0.6008788347,0.5483295332,
O1/0298/4,,videos/sample_001191_O1__0298__4.pt,ok,0.6027622223,0.6277221441,0.5472977881,0.5338063511,average,0.6027622223,0.5472977881,
O1/0299/1,,videos/sample_001192_O1__0299__1.pt,ok,0.5706439018,0.6039930582,0.5651614130,0.5466245687,average,0.5706439018,0.5651614130,
O1/0299/2,,videos/sample_001193_O1__0299__2.pt,ok,0.5700958371,0.6018006206,0.5654712430,0.5478243237,average,0.5700958371,0.5654712430,
O1/0299/3,,videos/sample_001194_O1__0299__3.pt,ok,0.5720353127,0.6049568057,0.5643755882,0.5460980144,average,0.5720353127,0.5643755882,
O1/0299/4,,videos/sample_001195_O1__0299__4.pt,ok,0.5598610640,0.5802764297,0.5712884309,0.5597436154,average,0.5598610640,0.5712884309,
O1/0300/1,,videos/sample_001196_O1__0300__1.pt,ok,0.5906486511,0.6103010774,0.5539678363,0.5431873031,average,0.5906486511,0.5539678363,
O1/0300/2,,videos/sample_001197_O1__0300__2.pt,ok,0.5920822620,0.6130515933,0.5531742310,0.5416953105,average,0.5920822620,0.5531742310,
O1/0300/3,,videos/sample_001198_O1__0300__3.pt,ok,0.5907859802,0.6101452708,0.5538917656,0.5432719418,average,0.5907859802,0.5538917656,
O1/0300/4,,videos/sample_001199_O1__0300__4.pt,ok,0.5916168094,0.6109718680,0.5534317673,0.5428230603,average,0.5916168094,0.5534317673,
O1/0301/1,,videos/sample_001200_O1__0301__1.pt,ok,0.5666062236,0.5885904431,0.5674479661,0.5551091915,average,0.5666062236,0.5674479661,
O1/0301/2,,videos/sample_001201_O1__0301__2.pt,ok,0.5658446550,0.5885205269,0.5678802812,0.5551480040,average,0.5658446550,0.5678802812,
O1/0301/3,,videos/sample_001202_O1__0301__3.pt,ok,0.5681245327,0.5925692916,0.5665870584,0.5529048844,average,0.5681245327,0.5665870584,
O1/0301/4,,videos/sample_001203_O1__0301__4.pt,ok,0.5676574707,0.5928333998,0.5668517515,0.5527588769,average,0.5676574707,0.5668517515,
O1/0302/1,,videos/sample_001204_O1__0302__1.pt,ok,0.5991532207,0.6179220080,0.5492765553,0.5390634441,average,0.5991532207,0.5492765553,
O1/0302/2,,videos/sample_001205_O1__0302__2.pt,ok,0.5986109376,0.6171224713,0.5495744994,0.5394946174,average,0.5986109376,0.5495744994,
O1/0302/3,,videos/sample_001206_O1__0302__3.pt,ok,0.5998099446,0.6188749075,0.5489159506,0.5385500155,average,0.5998099446,0.5489159506,
O1/0302/4,,videos/sample_001207_O1__0302__4.pt,ok,0.5999538898,0.6176714897,0.5488369425,0.5391985062,average,0.5999538898,0.5488369425,
O1/0303/1,,videos/sample_001208_O1__0303__1.pt,ok,0.5635318756,0.5888016820,0.5691951830,0.5549919433,average,0.5635318756,0.5691951830,
O1/0303/2,,videos/sample_001209_O1__0303__2.pt,ok,0.5648779869,0.5884332061,0.5684294984,0.5551964821,average,0.5648779869,0.5684294984,
O1/0303/3,,videos/sample_001210_O1__0303__3.pt,ok,0.5604339838,0.5780305266,0.5709612222,0.5610021581,average,0.5604339838,0.5709612222,
O1/0303/4,,videos/sample_001211_O1__0303__4.pt,ok,0.5634090900,0.5814254880,0.5692650762,0.5591008068,average,0.5634090900,0.5692650762,
O1/0304/1,,videos/sample_001212_O1__0304__1.pt,ok,0.5757263303,0.6090808511,0.5622963076,0.5438505190,average,0.5757263303,0.5622963076,
O1/0304/2,,videos/sample_001213_O1__0304__2.pt,ok,0.5715827346,0.6046854854,0.5646310700,0.5462462021,average,0.5715827346,0.5646310700,
O1/0304/3,,videos/sample_001214_O1__0304__3.pt,ok,0.5719974041,0.6046854854,0.5643969832,0.5462462021,average,0.5719974041,0.5643969832,
O1/0304/4,,videos/sample_001215_O1__0304__4.pt,ok,0.5753908157,0.6090808511,0.5624849979,0.5438505190,average,0.5753908157,0.5624849979,
O1/0305/1,,videos/sample_001216_O1__0305__1.pt,ok,0.5645798445,0.6041769981,0.5685989966,0.5465240319,average,0.5645798445,0.5685989966,
O1/0305/2,,videos/sample_001217_O1__0305__2.pt,ok,0.5677109361,0.6013444662,0.5668214453,0.5480742732,average,0.5677109361,0.5668214453,
O1/0305/3,,videos/sample_001218_O1__0305__3.pt,ok,0.5674821138,0.6022537947,0.5669511615,0.5475761202,average,0.5674821138,0.5669511615,
O1/0305/4,,videos/sample_001219_O1__0305__4.pt,ok,0.5526764393,0.5727052093,0.5754077038,0.5639976415,average,0.5526764393,0.5754077038,
O1/0306/1,,videos/sample_001220_O1__0306__1.pt,ok,0.5560122132,0.5904393792,0.5734914716,0.5540837783,average,0.5560122132,0.5734914716,
O1/0306/2,,videos/sample_001221_O1__0306__2.pt,ok,0.5452790260,0.5690652132,0.5796800150,0.5660543316,average,0.5452790260,0.5796800150,
O1/0306/3,,videos/sample_001222_O1__0306__3.pt,ok,0.5589415431,0.5905674100,0.5718139841,0.5540128431,average,0.5589415431,0.5718139841,
O1/0306/4,,videos/sample_001223_O1__0306__4.pt,ok,0.5567435026,0.5875594020,0.5730722367,0.5556818271,average,0.5567435026,0.5730722367,
O1/0307/1,,videos/sample_001224_O1__0307__1.pt,ok,0.5470151305,0.5805364251,0.5786745030,0.5595981036,average,0.5470151305,0.5786745030,
O1/0307/2,,videos/sample_001225_O1__0307__2.pt,ok,0.5462266207,0.5703551173,0.5791309735,0.5653246465,average,0.5462266207,0.5791309735,
O1/0307/3,,videos/sample_001226_O1__0307__3.pt,ok,0.5462630987,0.5694534779,0.5791098483,0.5658345953,average,0.5462630987,0.5791098483,
O1/0307/4,,videos/sample_001227_O1__0307__4.pt,ok,0.5469490290,0.5784384608,0.5787127555,0.5607733528,average,0.5469490290,0.5787127555,
O1/0308/1,,videos/sample_001228_O1__0308__1.pt,ok,0.5782944560,0.6043216586,0.5608541127,0.5464449772,average,0.5782944560,0.5608541127,
O1/0308/2,,videos/sample_001229_O1__0308__2.pt,ok,0.5834524632,0.6115107536,0.5579686711,0.5425306195,average,0.5834524632,0.5579686711,
O1/0308/3,,videos/sample_001230_O1__0308__3.pt,ok,0.5779384971,0.6043216586,0.5610537892,0.5464449772,average,0.5779384971,0.5610537892,
O1/0308/4,,videos/sample_001231_O1__0308__4.pt,ok,0.5837003589,0.6115107536,0.5578303702,0.5425306195,average,0.5837003589,0.5578303702,
O1/0309/1,,videos/sample_001232_O1__0309__1.pt,ok,0.6049894691,0.6232140064,0.5460801774,0.5362182562,average,0.6049894691,0.5460801774,
O1/0309/2,,videos/sample_001233_O1__0309__2.pt,ok,0.6042090654,0.6227281094,0.5465065066,0.5364788664,average,0.6042090654,0.5465065066,
O1/0309/3,,videos/sample_001234_O1__0309__3.pt,ok,0.6048411727,0.6236411333,0.5461611651,0.5359892719,average,0.6048411727,0.5461611651,
O1/0309/4,,videos/sample_001235_O1__0309__4.pt,ok,0.6045572758,0.6224643588,0.5463162405,0.5366203816,average,0.6045572758,0.5463162405,
O1/0310/1,,videos/sample_001236_O1__0310__1.pt,ok,0.5782496929,0.6028097272,0.5608792188,0.5472717894,average,0.5782496929,0.5608792188,
O1/0310/2,,videos/sample_001237_O1__0310__2.pt,ok,0.5781953931,0.6014355421,0.5609096753,0.5480243591,average,0.5781953931,0.5609096753,
O1/0310/3,,videos/sample_001238_O1__0310__3.pt,ok,0.5767437816,0.5998431444,0.5617244895,0.5488977270,average,0.5767437816,0.5617244895,
O1/0310/4,,videos/sample_001239_O1__0310__4.pt,ok,0.5774413347,0.5998588800,0.5613327934,0.5488890898,average,0.5774413347,0.5613327934,
O1/0311/1,,videos/sample_001240_O1__0311__1.pt,ok,0.5689140558,0.6010576487,0.5661399013,0.5482314931,average,0.5689140558,0.5661399013,
O1/0311/2,,videos/sample_001241_O1__0311__2.pt,ok,0.5756326318,0.6108158827,0.5623489964,0.5429077393,average,0.5756326318,0.5623489964,
O1/0311/3,,videos/sample_001242_O1__0311__3.pt,ok,0.5716968775,0.6106549501,0.5645666250,0.5429951179,average,0.5716968775,0.5645666250,
O1/0311/4,,videos/sample_001243_O1__0311__4.pt,ok,0.5742698312,0.6074781418,0.5631158884,0.5447228522,average,0.5742698312,0.5631158884,
O1/0312/1,,videos/sample_001244_O1__0312__1.pt,ok,0.6214377284,0.6339300275,0.5371715753,0.5305028082,average,0.6214377284,0.5371715753,
O1/0312/2,,videos/sample_001245_O1__0312__2.pt,ok,0.6208271384,0.6340598464,0.5374996670,0.5304339433,average,0.6208271384,0.5374996670,
O1/0312/3,,videos/sample_001246_O1__0312__3.pt,ok,0.6206822991,0.6339300275,0.5375775238,0.5305028082,average,0.6206822991,0.5375775238,
O1/0312/4,,videos/sample_001247_O1__0312__4.pt,ok,0.6194228530,0.6340598464,0.5382550002,0.5304339433,average,0.6194228530,0.5382550002,
O1/0313/1,,videos/sample_001248_O1__0313__1.pt,ok,0.6010769606,0.6201739311,0.5482209058,0.5378508805,average,0.6010769606,0.5482209058,
O1/0313/2,,videos/sample_001249_O1__0313__2.pt,ok,0.6010819674,0.6180682778,0.5482181609,0.5389846011,average,0.6010819674,0.5482181609,
O1/0313/3,,videos/sample_001250_O1__0313__3.pt,ok,0.6017474532,0.6201739311,0.5478534509,0.5378508805,average,0.6017474532,0.5478534509,
O1/0313/4,,videos/sample_001251_O1__0313__4.pt,ok,0.6002537608,0.6180682778,0.5486723869,0.5389846011,average,0.6002537608,0.5486723869,
O1/0314/1,,videos/sample_001252_O1__0314__1.pt,ok,0.6190155745,0.6408428550,0.5384742646,0.5268481802,average,0.6190155745,0.5384742646,
O1/0314/2,,videos/sample_001253_O1__0314__2.pt,ok,0.6182792187,0.6408428550,0.5388709192,0.5268481802,average,0.6182792187,0.5388709192,
O1/0314/3,,videos/sample_001254_O1__0314__3.pt,ok,0.6176929474,0.6415936947,0.5391869364,0.5264527502,average,0.6176929474,0.5391869364,
O1/0314/4,,videos/sample_001255_O1__0314__4.pt,ok,0.6180537343,0.6415936947,0.5389924399,0.5264527502,average,0.6180537343,0.5389924399,
O1/0315/1,,videos/sample_001256_O1__0315__1.pt,ok,0.5673144460,0.5866701603,0.5670462290,0.5561761823,average,0.5673144460,0.5670462290,
O1/0315/2,,videos/sample_001257_O1__0315__2.pt,ok,0.5685303211,0.5878869295,0.5663571905,0.5554998558,average,0.5685303211,0.5663571905,
O1/0315/3,,videos/sample_001258_O1__0315__3.pt,ok,0.5710117817,0.5979456902,0.5649535398,0.5499402241,average,0.5710117817,0.5649535398,
O1/0315/4,,videos/sample_001259_O1__0315__4.pt,ok,0.5713891387,0.5976626873,0.5647403908,0.5500958808,average,0.5713891387,0.5647403908,
O1/0316/1,,videos/sample_001260_O1__0316__1.pt,ok,0.5765675306,0.5981581807,0.5618235027,0.5498233794,average,0.5765675306,0.5618235027,
O1/0316/2,,videos/sample_001261_O1__0316__2.pt,ok,0.5756228566,0.5970078111,0.5623544935,0.5504562435,average,0.5756228566,0.5623544935,
O1/0316/3,,videos/sample_001262_O1__0316__3.pt,ok,0.5775374174,0.5992175341,0.5612788616,0.5492412306,average,0.5775374174,0.5612788616,
O1/0316/4,,videos/sample_001263_O1__0316__4.pt,ok,0.5764205456,0.5969443917,0.5619060884,0.5504911541,average,0.5764205456,0.5619060884,
O1/0317/1,,videos/sample_001264_O1__0317__1.pt,ok,0.5580269098,0.5787534714,0.5723372235,0.5605967311,average,0.5580269098,0.5723372235,
O1/0317/2,,videos/sample_001265_O1__0317__2.pt,ok,0.5662379265,0.5979803205,0.5676569940,0.5499211798,average,0.5662379265,0.5676569940,
O1/0317/3,,videos/sample_001266_O1__0317__3.pt,ok,0.5647843480,0.5854537487,0.5684827280,0.5568531331,average,0.5647843480,0.5684827280,
O1/0317/4,,videos/sample_001267_O1__0317__4.pt,ok,0.5647558570,0.5948612094,0.5684989249,0.5516391229,average,0.5647558570,0.5684989249,
O1/0318/1,,videos/sample_001268_O1__0318__1.pt,ok,0.5661807060,0.5843645930,0.5676894765,0.5574599632,average,0.5661807060,0.5676894765,
O1/0318/2,,videos/sample_001269_O1__0318__2.pt,ok,0.5574489832,0.5788490772,0.5726680880,0.5605431373,average,0.5574489832,0.5726680880,
O1/0318/3,,videos/sample_001270_O1__0318__3.pt,ok,0.5629274249,0.5944368243,0.5695393374,0.5518732800,average,0.5629274249,0.5695393374,
O1/0318/4,,videos/sample_001271_O1__0318__4.pt,ok,0.5671122670,0.5918668509,0.5671608854,0.5532934037,average,0.5671122670,0.5671608854,
O1/0319/1,,videos/sample_001272_O1__0319__1.pt,ok,0.5650862455,0.5851454735,0.5683111303,0.5570248236,average,0.5650862455,0.5683111303,
O1/0319/2,,videos/sample_001273_O1__0319__2.pt,ok,0.5669968724,0.5936152339,0.5672263365,0.5523268801,average,0.5669968724,0.5672263365,
O1/0319/3,,videos/sample_001274_O1__0319__3.pt,ok,0.5675805211,0.5959605575,0.5668953722,0.5510330127,average,0.5675805211,0.5668953722,
O1/0319/4,,videos/sample_001275_O1__0319__4.pt,ok,0.5635856986,0.5849639177,0.5691645480,0.5571259638,average,0.5635856986,0.5691645480,
O1/0320/1,,videos/sample_001276_O1__0320__1.pt,ok,0.5986506939,0.6240817308,0.5495526508,0.5357531683,average,0.5986506939,0.5495526508,
O1/0320/2,,videos/sample_001277_O1__0320__2.pt,ok,0.6008499265,0.6300421357,0.5483453847,0.5325693603,average,0.6008499265,0.5483453847,
O1/0320/3,,videos/sample_001278_O1__0320__3.pt,ok,0.6015589833,0.6300421357,0.5479567145,0.5325693603,average,0.6015589833,0.5479567145,
O1/0320/4,,videos/sample_001279_O1__0320__4.pt,ok,0.5970826745,0.6240817308,0.5504150360,0.5357531683,average,0.5970826745,0.5504150360,
O1/0321/1,,videos/sample_001280_O1__0321__1.pt,ok,0.5889027715,0.6097887158,0.5549358422,0.5434656826,average,0.5889027715,0.5549358422,
O1/0321/2,,videos/sample_001281_O1__0321__2.pt,ok,0.5894795656,0.6079187989,0.5546158508,0.5444828690,average,0.5894795656,0.5546158508,
O1/0321/3,,videos/sample_001282_O1__0321__3.pt,ok,0.5898808241,0.6097887158,0.5543933511,0.5434656826,average,0.5898808241,0.5543933511,
O1/0321/4,,videos/sample_001283_O1__0321__4.pt,ok,0.5886312723,0.6071133614,0.5550865273,0.5449215927,average,0.5886312723,0.5550865273,
O1/0322/1,,videos/sample_001284_O1__0322__1.pt,ok,0.5826230645,0.6037278175,0.5584316415,0.5467695750,average,0.5826230645,0.5584316415,
O1/0322/2,,videos/sample_001285_O1__0322__2.pt,ok,0.5840672851,0.6073057652,0.5576257252,0.5448167578,average,0.5840672851,0.5576257252,
O1/0322/3,,videos/sample_001286_O1__0322__3.pt,ok,0.5845488310,0.6065703034,0.5573572674,0.5452175970,average,0.5845488310,0.5573572674,
O1/0322/4,,videos/sample_001287_O1__0322__4.pt,ok,0.5828598142,0.6041482687,0.5582994487,0.5465397335,average,0.5828598142,0.5582994487,
O1/0323/1,,videos/sample_001288_O1__0323__1.pt,ok,0.6225398183,0.6471616030,0.5365798901,0.5235296549,average,0.6225398183,0.5365798901,
O1/0323/2,,videos/sample_001289_O1__0323__2.pt,ok,0.6222738624,0.6476020217,0.5367226156,0.5232991334,average,0.6222738624,0.5367226156,
O1/0323/3,,videos/sample_001290_O1__0323__3.pt,ok,0.6225519776,0.6471616030,0.5365733656,0.5235296549,average,0.6225519776,0.5365733656,
O1/0323/4,,videos/sample_001291_O1__0323__4.pt,ok,0.6207886934,0.6476020217,0.5375203316,0.5232991334,average,0.6207886934,0.5375203316,
O1/0324/1,,videos/sample_001292_O1__0324__1.pt,ok,0.5646854043,0.5974192619,0.5685389785,0.5502298043,average,0.5646854043,0.5685389785,
O1/0324/2,,videos/sample_001293_O1__0324__2.pt,ok,0.5683828592,0.6041587591,0.5664407128,0.5465340001,average,0.5683828592,0.5664407128,
O1/0324/3,,videos/sample_001294_O1__0324__3.pt,ok,0.5702224374,0.6053653359,0.5653996587,0.5458749625,average,0.5702224374,0.5653996587,
O1/0324/4,,videos/sample_001295_O1__0324__4.pt,ok,0.5689489245,0.6032211781,0.5661201611,0.5470466603,average,0.5689489245,0.5661201611,
O1/0325/1,,videos/sample_001296_O1__0325__1.pt,ok,0.5731196404,0.6052149534,0.5637639518,0.5459570587,average,0.5731196404,0.5637639518,
O1/0325/2,,videos/sample_001297_O1__0325__2.pt,ok,0.5628529787,0.5943657756,0.5695817390,0.5519124913,average,0.5628529787,0.5695817390,
O1/0325/3,,videos/sample_001298_O1__0325__3.pt,ok,0.5711142421,0.6018955708,0.5648956574,0.5477723102,average,0.5711142421,0.5648956574,
O1/0325/4,,videos/sample_001299_O1__0325__4.pt,ok,0.5681830645,0.6034378409,0.5665538960,0.5469281484,average,0.5681830645,0.5665538960,
O1/0326/1,,videos/sample_001300_O1__0326__1.pt,ok,0.5684816837,0.6076438427,0.5663847374,0.5446325986,average,0.5684816837,0.5663847374,
O1/0326/2,,videos/sample_001301_O1__0326__2.pt,ok,0.5676981211,0.6055504680,0.5668287092,0.5457739129,average,0.5676981211,0.5668287092,
O1/0326/3,,videos/sample_001302_O1__0326__3.pt,ok,0.5699734092,0.6064855456,0.5655404767,0.5452638104,average,0.5699734092,0.5655404767,
O1/0326/4,,videos/sample_001303_O1__0326__4.pt,ok,0.5615438223,0.6010999680,0.5703278989,0.5482082928,average,0.5615438223,0.5703278989,
O1/0327/1,,videos/sample_001304_O1__0327__1.pt,ok,0.5666146874,0.6069328189,0.5674431633,0.5450199830,average,0.5666146874,0.5674431633,
O1/0327/2,,videos/sample_001305_O1__0327__2.pt,ok,0.5547156334,0.5780699849,0.5742355314,0.5609800223,average,0.5547156334,0.5742355314,
O1/0327/3,,videos/sample_001306_O1__0327__3.pt,ok,0.5711368918,0.6050713658,0.5648828628,0.5460354570,average,0.5711368918,0.5648828628,
O1/0327/4,,videos/sample_001307_O1__0327__4.pt,ok,0.5681341887,0.6027722955,0.5665815875,0.5472922751,average,0.5681341887,0.5665815875,
