sample_id,official_movie_path,relative_path,status,surprise_average,surprise_maximum,plausibility_average,plausibility_maximum,selected_aggregation,selected_surprise,selected_plausibility,error
O1/0301/3,,videos/sample_001202_O1__0301__3.pt,ok,0.5508977771,0.5775225759,0.5764320705,0.5612871919,average,0.5508977771,0.5764320705,
O1/0301/4,,videos/sample_001203_O1__0301__4.pt,ok,0.5505984426,0.5779294372,0.5766046424,0.5610588724,average,0.5505984426,0.5766046424,
O1/0302/1,,videos/sample_001204_O1__0302__1.pt,ok,0.5890284777,0.6084240675,0.5548660878,0.5442078284,average,0.5890284777,0.5548660878,
O1/0302/2,,videos/sample_001205_O1__0302__2.pt,ok,0.5883005261,0.6076645255,0.5552701504,0.5446213342,average,0.5883005261,0.5552701504,
O1/0302/3,,videos/sample_001206_O1__0302__3.pt,ok,0.5898449421,0.6101160049,0.5544132442,0.5432878413,average,0.5898449421,0.5544132442,
O1/0302/4,,videos/sample_001207_O1__0302__4.pt,ok,0.5901580453,0.6096773148,0.5542396828,0.5435262287,average,0.5901580453,0.5542396828,
O1/0303/1,,videos/sample_001208_O1__0303__1.pt,ok,0.5451677442,0.5722395778,0.5797445264,0.5642603177,average,0.5451677442,0.5797445264,
O1/0303/2,,videos/sample_001209_O1__0303__2.pt,ok,0.5467333198,0.5685802102,0.5788376027,0.5663289362,average,0.5467333198,0.5788376027,
O1/0303/3,,videos/sample_001210_O1__0303__3.pt,ok,0.5414038897,0.5553219318,0.5819307121,0.5738874788,average,0.5414038897,0.5819307121,
O1/0303/4,,videos/sample_001211_O1__0303__4.pt,ok,0.5452312827,0.5593605042,0.5797076915,0.5715744665,average,0.5452312827,0.5797076915,
O1/0304/1,,videos/sample_001212_O1__0304__1.pt,ok,0.5606476665,0.5984466076,0.5708392307,0.5496648184,average,0.5606476665,0.5708392307,
O1/0304/2,,videos/sample_001213_O1__0304__2.pt,ok,0.5550982356,0.5901870131,0.5740158696,0.5542236279,average,0.5550982356,0.5740158696,
O1/0304/3,,videos/sample_001214_O1__0304__3.pt,ok,0.5557065010,0.5901870131,0.5736668218,0.5542236279,average,0.5557065010,0.5736668218,
O1/0304/4,,videos/sample_001215_O1__0304__4.pt,ok,0.5601813197,0.5984466076,0.5711055018,0.5496648184,average,0.5601813197,0.5711055018,
O1/0305/1,,videos/sample_001216_O1__0305__1.pt,ok,0.5446476936,0.5914725065,0.5800461013,0.5535116349,average,0.5446476936,0.5800461013,
O1/0305/2,,videos/sample_001217_O1__0305__2.pt,ok,0.5488097668,0.5845108628,0.5776369240,0.5573784297,average,0.5488097668,0.5776369240,
O1/0305/3,,videos/sample_001218_O1__0305__3.pt,ok,0.5483018160,0.5848014951,0.5779304097,0.5572164610,average,0.5483018160,0.5779304097,
O1/0305/4,,videos/sample_001219_O1__0305__4.pt,ok,0.5302935839,0.5461623073,0.5884321901,0.5791682205,average,0.5302935839,0.5884321901,
O1/0306/1,,videos/sample_001220_O1__0306__1.pt,ok,0.5362221599,0.5731790662,0.5849539459,0.5637304506,average,0.5362221599,0.5849539459,
O1/0306/2,,videos/sample_001221_O1__0306__2.pt,ok,0.5244007707,0.5447292328,0.5919099479,0.5799988067,average,0.5244007707,0.5919099479,
O1/0306/3,,videos/sample_001222_O1__0306__3.pt,ok,0.5391969085,0.5696775913,0.5832164405,0.5657077984,average,0.5391969085,0.5832164405,
O1/0306/4,,videos/sample_001223_O1__0306__4.pt,ok,0.5362585783,0.5662886500,0.5849326431,0.5676282011,average,0.5362585783,0.5849326431,
O1/0307/1,,videos/sample_001224_O1__0307__1.pt,ok,0.5263407230,0.5589677095,0.5907627839,0.5717990220,average,0.5263407230,0.5907627839,
O1/0307/2,,videos/sample_001225_O1__0307__2.pt,ok,0.5253810883,0.5463113189,0.5913299725,0.5790819242,average,0.5253810883,0.5913299725,
O1/0307/3,,videos/sample_001226_O1__0307__3.pt,ok,0.5249355435,0.5457748771,0.5915934952,0.5793926513,average,0.5249355435,0.5915934952,
O1/0307/4,,videos/sample_001227_O1__0307__4.pt,ok,0.5257028341,0.5564208031,0.5911397451,0.5732571967,average,0.5257028341,0.5911397451,
O1/0308/1,,videos/sample_001228_O1__0308__1.pt,ok,0.5615510345,0.5884574056,0.5703237856,0.5551830468,average,0.5615510345,0.5703237856,
O1/0308/2,,videos/sample_001229_O1__0308__2.pt,ok,0.5691567659,0.6003461480,0.5660025101,0.5486216989,average,0.5691567659,0.5660025101,
O1/0308/3,,videos/sample_001230_O1__0308__3.pt,ok,0.5609636903,0.5884574056,0.5706588604,0.5551830468,average,0.5609636903,0.5706588604,
O1/0308/4,,videos/sample_001231_O1__0308__4.pt,ok,0.5694753528,0.6003461480,0.5658222179,0.5486216989,average,0.5694753528,0.5658222179,
O1/0309/1,,videos/sample_001232_O1__0309__1.pt,ok,0.5931327343,0.6109106541,0.5525934419,0.5428562896,average,0.5931327343,0.5525934419,
O1/0309/2,,videos/sample_001233_O1__0309__2.pt,ok,0.5924195051,0.6108954549,0.5529877082,0.5428645407,average,0.5924195051,0.5529877082,
O1/0309/3,,videos/sample_001234_O1__0309__3.pt,ok,0.5931398869,0.6104934216,0.5525894894,0.5430828342,average,0.5931398869,0.5525894894,
O1/0309/4,,videos/sample_001235_O1__0309__4.pt,ok,0.5925410390,0.6102347374,0.5529205056,0.5432233393,average,0.5925410390,0.5529205056,
O1/0310/1,,videos/sample_001236_O1__0310__1.pt,ok,0.5623338223,0.5868287086,0.5698775178,0.5560880085,average,0.5623338223,0.5698775178,
O1/0310/2,,videos/sample_001237_O1__0310__2.pt,ok,0.5621624589,0.5869458318,0.5699751823,0.5560228815,average,0.5621624589,0.5699751823,
O1/0310/3,,videos/sample_001238_O1__0310__3.pt,ok,0.5601893663,0.5825425982,0.5711009063,0.5584765782,average,0.5601893663,0.5711009063,
O1/0310/4,,videos/sample_001239_O1__0310__4.pt,ok,0.5612912178,0.5836584568,0.5704719845,0.5578537449,average,0.5612912178,0.5704719845,
O1/0311/1,,videos/sample_001240_O1__0311__1.pt,ok,0.5524181128,0.5866279006,0.5755563661,0.5561996866,average,0.5524181128,0.5755563661,
O1/0311/2,,videos/sample_001241_O1__0311__2.pt,ok,0.5603591800,0.5994825959,0.5710039338,0.5490956669,average,0.5603591800,0.5710039338,
O1/0311/3,,videos/sample_001242_O1__0311__3.pt,ok,0.5558027625,0.5995300412,0.5736116024,0.5490696156,average,0.5558027625,0.5736116024,
O1/0311/4,,videos/sample_001243_O1__0311__4.pt,ok,0.5587030053,0.5946400762,0.5719503996,0.5517611221,average,0.5587030053,0.5719503996,
O1/0312/1,,videos/sample_001244_O1__0312__1.pt,ok,0.6179495454,0.6306852698,0.5390485999,0.5322269569,average,0.6179495454,0.5390485999,
O1/0312/2,,videos/sample_001245_O1__0312__2.pt,ok,0.6171443462,0.6326134205,0.5394828161,0.5312017319,average,0.6171443462,0.5394828161,
O1/0312/3,,videos/sample_001246_O1__0312__3.pt,ok,0.6171554327,0.6306852698,0.5394768352,0.5322269569,average,0.6171554327,0.5394768352,
O1/0312/4,,videos/sample_001247_O1__0312__4.pt,ok,0.6154443026,0.6326134205,0.5404007405,0.5312017319,average,0.6154443026,0.5404007405,
O1/0313/1,,videos/sample_001248_O1__0313__1.pt,ok,0.5889170766,0.6047932506,0.5549279039,0.5461873389,average,0.5889170766,0.5549279039,
O1/0313/2,,videos/sample_001249_O1__0313__2.pt,ok,0.5891070962,0.6039614677,0.5548224667,0.5466418371,average,0.5891070962,0.5548224667,
O1/0313/3,,videos/sample_001250_O1__0313__3.pt,ok,0.5897818208,0.6048010588,0.5544482406,0.5461830742,average,0.5897818208,0.5544482406,
O1/0313/4,,videos/sample_001251_O1__0313__4.pt,ok,0.5879216194,0.6036897898,0.5554805859,0.5467903679,average,0.5879216194,0.5554805859,
O1/0314/1,,videos/sample_001252_O1__0314__1.pt,ok,0.6123238206,0.6408964396,0.5420896851,0.5268199501,average,0.6123238206,0.5420896851,
O1/0314/2,,videos/sample_001253_O1__0314__2.pt,ok,0.6115756631,0.6408964396,0.5424954053,0.5268199501,average,0.6115756631,0.5424954053,
O1/0314/3,,videos/sample_001254_O1__0314__3.pt,ok,0.6103644967,0.6410396099,0.5431528556,0.5267445305,average,0.6103644967,0.5431528556,
O1/0314/4,,videos/sample_001255_O1__0314__4.pt,ok,0.6110805869,0.6410396099,0.5427640484,0.5267445305,average,0.6110805869,0.5427640484,
O1/0315/1,,videos/sample_001256_O1__0315__1.pt,ok,0.5499516129,0.5681275725,0.5769777280,0.5665853360,average,0.5499516129,0.5769777280,
O1/0315/2,,videos/sample_001257_O1__0315__2.pt,ok,0.5513142347,0.5692506433,0.5761920609,0.5659493778,average,0.5513142347,0.5761920609,
O1/0315/3,,videos/sample_001258_O1__0315__3.pt,ok,0.5542966723,0.5834963918,0.5744761641,0.5579441608,average,0.5542966723,0.5744761641,
O1/0315/4,,videos/sample_001259_O1__0315__4.pt,ok,0.5548675656,0.5850429535,0.5741482931,0.5570819327,average,0.5548675656,0.5741482931,
O1/0316/1,,videos/sample_001260_O1__0316__1.pt,ok,0.5605312586,0.5838949084,0.5709056847,0.5577218551,average,0.5605312586,0.5709056847,
O1/0316/2,,videos/sample_001261_O1__0316__2.pt,ok,0.5592424870,0.5822433829,0.5716419261,0.5586437080,average,0.5592424870,0.5716419261,
O1/0316/3,,videos/sample_001262_O1__0316__3.pt,ok,0.5616241693,0.5851427913,0.5702820766,0.5570263176,average,0.5616241693,0.5702820766,
O1/0316/4,,videos/sample_001263_O1__0316__4.pt,ok,0.5602770448,0.5818136930,0.5710508353,0.5588838031,average,0.5602770448,0.5710508353,
O1/0317/1,,videos/sample_001264_O1__0317__1.pt,ok,0.5384380221,0.5573291183,0.5836592035,0.5727367349,average,0.5384380221,0.5836592035,
O1/0317/2,,videos/sample_001265_O1__0317__2.pt,ok,0.5479457974,0.5830314159,0.5781362003,0.5582036517,average,0.5479457974,0.5781362003,
O1/0317/3,,videos/sample_001266_O1__0317__3.pt,ok,0.5461227298,0.5649623871,0.5791911430,0.5683815248,average,0.5461227298,0.5791911430,
O1/0317/4,,videos/sample_001267_O1__0317__4.pt,ok,0.5460283756,0.5770738721,0.5792457947,0.5615391001,average,0.5460283756,0.5792457947,
O1/0318/1,,videos/sample_001268_O1__0318__1.pt,ok,0.5472216606,0.5631332397,0.5785550016,0.5694221298,average,0.5472216606,0.5785550016,
O1/0318/2,,videos/sample_001269_O1__0318__2.pt,ok,0.5365359783,0.5535965562,0.5847704053,0.5748785050,average,0.5365359783,0.5847704053,
O1/0318/3,,videos/sample_001270_O1__0318__3.pt,ok,0.5439407825,0.5790608525,0.5804562873,0.5604244407,average,0.5439407825,0.5804562873,
O1/0318/4,,videos/sample_001271_O1__0318__4.pt,ok,0.5484746695,0.5761434436,0.5778305211,0.5620618153,average,0.5484746695,0.5778305211,
O1/0319/1,,videos/sample_001272_O1__0319__1.pt,ok,0.5460460186,0.5642240047,0.5792355752,0.5688013627,average,0.5460460186,0.5792355752,
O1/0319/2,,videos/sample_001273_O1__0319__2.pt,ok,0.5482918024,0.5763872862,0.5779361969,0.5619247773,average,0.5482918024,0.5779361969,
O1/0319/3,,videos/sample_001274_O1__0319__3.pt,ok,0.5492866635,0.5793195367,0.5773615165,0.5602794865,average,0.5492866635,0.5773615165,
O1/0319/4,,videos/sample_001275_O1__0319__4.pt,ok,0.5443503261,0.5627229214,0.5802186138,0.5696558221,average,0.5443503261,0.5802186138,
O1/0320/1,,videos/sample_001276_O1__0320__1.pt,ok,0.5854712725,0.6069070697,0.5568433750,0.5450340170,average,0.5854712725,0.5568433750,
O1/0320/2,,videos/sample_001277_O1__0320__2.pt,ok,0.5882532001,0.6143789887,0.5552964298,0.5409767437,average,0.5882532001,0.5552964298,
O1/0320/3,,videos/sample_001278_O1__0320__3.pt,ok,0.5891038775,0.6143789887,0.5548242525,0.5409767437,average,0.5891038775,0.5548242525,
O1/0320/4,,videos/sample_001279_O1__0320__4.pt,ok,0.5834469795,0.6069070697,0.5579717308,0.5450340170,average,0.5834469795,0.5579717308,
O1/0321/1,,videos/sample_001280_O1__0321__1.pt,ok,0.5754795074,0.5959424376,0.5624351123,0.5510429974,average,0.5754795074,0.5624351123,
O1/0321/2,,videos/sample_001281_O1__0321__2.pt,ok,0.5761148334,0.5951278210,0.5620778962,0.5514920691,average,0.5761148334,0.5620778962,
O1/0321/3,,videos/sample_001282_O1__0321__3.pt,ok,0.5768571496,0.5959424376,0.5616608115,0.5510429974,average,0.5768571496,0.5616608115,
O1/0321/4,,videos/sample_001283_O1__0321__4.pt,ok,0.5749867558,0.5944768190,0.5627123214,0.5518512084,average,0.5749867558,0.5627123214,
O1/0322/1,,videos/sample_001284_O1__0322__1.pt,ok,0.5673437119,0.5889754295,0.5670296341,0.5548955231,average,0.5673437119,0.5670296341,
O1/0322/2,,videos/sample_001285_O1__0322__2.pt,ok,0.5691566467,0.5956138372,0.5660025776,0.5512241001,average,0.5691566467,0.5660025776,
O1/0322/3,,videos/sample_001286_O1__0322__3.pt,ok,0.5696171522,0.5940206051,0.5657419903,0.5521030281,average,0.5696171522,0.5657419903,
O1/0322/4,,videos/sample_001287_O1__0322__4.pt,ok,0.5675330758,0.5897498131,0.5669222693,0.5544659875,average,0.5675330758,0.5669222693,
O1/0323/1,,videos/sample_001288_O1__0323__1.pt,ok,0.6177048087,0.6481843591,0.5391805410,0.5229944854,average,0.6177048087,0.5391805410,
O1/0323/2,,videos/sample_001289_O1__0323__2.pt,ok,0.6176789403,0.6496461630,0.5391944889,0.5222305286,average,0.6176789403,0.5391944889,
O1/0323/3,,videos/sample_001290_O1__0323__3.pt,ok,0.6175513268,0.6481843591,0.5392633018,0.5229944854,average,0.6175513268,0.5392633018,
O1/0323/4,,videos/sample_001291_O1__0323__4.pt,ok,0.6155645251,0.6496461630,0.5403357761,0.5222305286,average,0.6155645251,0.5403357761,
O1/0324/1,,videos/sample_001292_O1__0324__1.pt,ok,0.5454253554,0.5818167925,0.5795951969,0.5588820709,average,0.5454253554,0.5795951969,
O1/0324/2,,videos/sample_001293_O1__0324__2.pt,ok,0.5499758124,0.5905540586,0.5769637656,0.5540202400,average,0.5499758124,0.5769637656,
O1/0324/3,,videos/sample_001294_O1__0324__3.pt,ok,0.5523101687,0.5918503404,0.5756184973,0.5533025389,average,0.5523101687,0.5756184973,
O1/0324/4,,videos/sample_001295_O1__0324__4.pt,ok,0.5508401394,0.5898837447,0.5764652957,0.5543917320,average,0.5508401394,0.5764652957,
O1/0325/1,,videos/sample_001296_O1__0325__1.pt,ok,0.5572777987,0.5916842818,0.5727661283,0.5533944272,average,0.5572777987,0.5727661283,
O1/0325/2,,videos/sample_001297_O1__0325__2.pt,ok,0.5454382300,0.5782409310,0.5795877349,0.5608841332,average,0.5454382300,0.5795877349,
O1/0325/3,,videos/sample_001298_O1__0325__3.pt,ok,0.5546265841,0.5869961977,0.5742866690,0.5559948776,average,0.5546265841,0.5742866690,
O1/0325/4,,videos/sample_001299_O1__0325__4.pt,ok,0.5516801476,0.5930486917,0.5759812634,0.5526398852,average,0.5516801476,0.5759812634,
O1/0326/1,,videos/sample_001300_O1__0326__1.pt,ok,0.5505310297,0.5952318907,0.5766435142,0.5514346785,average,0.5505310297,0.5766435142,
O1/0326/2,,videos/sample_001301_O1__0326__2.pt,ok,0.5496450663,0.5905596614,0.5771546257,0.5540171360,average,0.5496450663,0.5771546257,
O1/0326/3,,videos/sample_001302_O1__0326__3.pt,ok,0.5524389148,0.5946428180,0.5755443935,0.5517596093,average,0.5524389148,0.5755443935,
O1/0326/4,,videos/sample_001303_O1__0326__4.pt,ok,0.5422908664,0.5872924328,0.5814147820,0.5558301968,average,0.5422908664,0.5814147820,
O1/0327/1,,videos/sample_001304_O1__0327__1.pt,ok,0.5463320017,0.5916603804,0.5790699473,0.5534076543,average,0.5463320017,0.5790699473,
O1/0327/2,,videos/sample_001305_O1__0327__2.pt,ok,0.5317784548,0.5502884984,0.5875590927,0.5767833853,average,0.5317784548,0.5875590927,
O1/0327/3,,videos/sample_001306_O1__0327__3.pt,ok,0.5514817238,0.5855662227,0.5760955632,0.5567905051,average,0.5514817238,0.5760955632,
O1/0327/4,,videos/sample_001307_O1__0327__4.pt,ok,0.5478545427,0.5829541087,0.5781889603,0.5582468066,average,0.5478545427,0.5781889603,
O1/0328/1,,videos/sample_001308_O1__0328__1.pt,ok,0.5568774343,0.5876691937,0.5729954894,0.5556208211,average,0.5568774343,0.5729954894,
O1/0328/2,,videos/sample_001309_O1__0328__2.pt,ok,0.5516207218,0.5802472234,0.5760154926,0.5597599637,average,0.5516207218,0.5760154926,
O1/0328/3,,videos/sample_001310_O1__0328__3.pt,ok,0.5563749075,0.5968548656,0.5732835073,0.5505404397,average,0.5563749075,0.5732835073,
O1/0328/4,,videos/sample_001311_O1__0328__4.pt,ok,0.5576798320,0.5873775482,0.5725359035,0.5557828891,average,0.5576798320,0.5725359035,
O1/0329/1,,videos/sample_001312_O1__0329__1.pt,ok,0.6168391705,0.6323406100,0.5396474784,0.5313466690,average,0.6168391705,0.5396474784,
O1/0329/2,,videos/sample_001313_O1__0329__2.pt,ok,0.6147981882,0.6334124207,0.5407500140,0.5307774711,average,0.6147981882,0.5407500140,
O1/0329/3,,videos/sample_001314_O1__0329__3.pt,ok,0.6172385812,0.6308410168,0.5394319804,0.5321440707,average,0.6172385812,0.5394319804,
O1/0329/4,,videos/sample_001315_O1__0329__4.pt,ok,0.6162705421,0.6320971251,0.5399544245,0.5314760597,average,0.6162705421,0.5399544245,
O1/0330/1,,videos/sample_001316_O1__0330__1.pt,ok,0.6146319509,0.6307294965,0.5408399144,0.5322034188,average,0.6146319509,0.5408399144,
O1/0330/2,,videos/sample_001317_O1__0330__2.pt,ok,0.6172587276,0.6307303309,0.5394211129,0.5322029747,average,0.6172587276,0.5394211129,
O1/0330/3,,videos/sample_001318_O1__0330__3.pt,ok,0.6161415577,0.6307115555,0.5400240747,0.5322129672,average,0.6161415577,0.5400240747,
O1/0330/4,,videos/sample_001319_O1__0330__4.pt,ok,0.6170269251,0.6315397620,0.5395461666,0.5317723674,average,0.6170269251,0.5395461666,
O1/0331/1,,videos/sample_001320_O1__0331__1.pt,ok,0.5447968245,0.5636288524,0.5799596050,0.5691399869,average,0.5447968245,0.5799596050,
O1/0331/2,,videos/sample_001321_O1__0331__2.pt,ok,0.5448669195,0.5651778579,0.5799189541,0.5682590684,average,0.5448669195,0.5799189541,
O1/0331/3,,videos/sample_001322_O1__0331__3.pt,ok,0.5471208096,0.5747324228,0.5786133524,0.5628554559,average,0.5471208096,0.5786133524,
O1/0331/4,,videos/sample_001323_O1__0331__4.pt,ok,0.5477686524,0.5821412802,0.5782386233,0.5587007500,average,0.5477686524,0.5782386233,
O1/0332/1,,videos/sample_001324_O1__0332__1.pt,ok,0.5470272303,0.5861145258,0.5786675012,0.5564852988,average,0.5470272303,0.5786675012,
O1/0332/2,,videos/sample_001325_O1__0332__2.pt,ok,0.5358026624,0.5732350349,0.5851993841,0.5636989002,average,0.5358026624,0.5851993841,
O1/0332/3,,videos/sample_001326_O1__0332__3.pt,ok,0.5468744040,0.5937356949,0.5787559436,0.5522603503,average,0.5468744040,0.5787559436,
O1/0332/4,,videos/sample_001327_O1__0332__4.pt,ok,0.5456258059,0.5901128054,0.5794790285,0.5542647572,average,0.5456258059,0.5794790285,
O1/0333/1,,videos/sample_001328_O1__0333__1.pt,ok,0.6151160002,0.6310496330,0.5405781845,0.5320330683,average,0.6151160002,0.5405781845,
O1/0333/2,,videos/sample_001329_O1__0333__2.pt,ok,0.6133862138,0.6295299530,0.5415140785,0.5328422030,average,0.6133862138,0.5415140785,
O1/0333/3,,videos/sample_001330_O1__0333__3.pt,ok,0.6140816808,0.6301664114,0.5411376043,0.5325031790,average,0.6140816808,0.5411376043,
O1/0333/4,,videos/sample_001331_O1__0333__4.pt,ok,0.6150278449,0.6307203174,0.5406258414,0.5322083040,average,0.6150278449,0.5406258414,
O1/0334/1,,videos/sample_001332_O1__0334__1.pt,ok,0.6205593944,0.6380043030,0.5376435987,0.5283457907,average,0.6205593944,0.5376435987,
O1/0334/2,,videos/sample_001333_O1__0334__2.pt,ok,0.6217016578,0.6380043030,0.5370298187,0.5283457907,average,0.6217016578,0.5370298187,
O1/0334/3,,videos/sample_001334_O1__0334__3.pt,ok,0.6223724484,0.6377041936,0.5366697049,0.5285043760,average,0.6223724484,0.5366697049,
O1/0334/4,,videos/sample_001335_O1__0334__4.pt,ok,0.6220185757,0.6377041936,0.5368596513,0.5285043760,average,0.6220185757,0.5368596513,
O1/0335/1,,videos/sample_001336_O1__0335__1.pt,ok,0.6116802692,0.6291926503,0.5424386599,0.5330219624,average,0.6116802692,0.5424386599,
O1/0335/2,,videos/sample_001337_O1__0335__2.pt,ok,0.6116874814,0.6280982494,0.5424347478,0.5336056215,average,0.6116874814,0.5424347478,
O1/0335/3,,videos/sample_001338_O1__0335__3.pt,ok,0.6127845049,0.6280982494,0.5418400104,0.5336056215,average,0.6127845049,0.5418400104,
O1/0335/4,,videos/sample_001339_O1__0335__4.pt,ok,0.6128169894,0.6280208230,0.5418224093,0.5336469383,average,0.6128169894,0.5418224093,
O1/0336/1,,videos/sample_001340_O1__0336__1.pt,ok,0.6162391901,0.6306490898,0.5399713534,0.5322462133,average,0.6162391901,0.5399713534,
O1/0336/2,,videos/sample_001341_O1__0336__2.pt,ok,0.6148002744,0.6309459805,0.5407488859,0.5320882178,average,0.6148002744,0.5407488859,
O1/0336/3,,videos/sample_001342_O1__0336__3.pt,ok,0.6154185534,0.6304866076,0.5404146556,0.5323327009,average,0.6154185534,0.5404146556,
O1/0336/4,,videos/sample_001343_O1__0336__4.pt,ok,0.6139093637,0.6329081655,0.5412308595,0.5310451859,average,0.6139093637,0.5412308595,
O1/0337/1,,videos/sample_001344_O1__0337__1.pt,ok,0.5675142407,0.5976021886,0.5669329474,0.5501291619,average,0.5675142407,0.5669329474,
O1/0337/2,,videos/sample_001345_O1__0337__2.pt,ok,0.5605146885,0.5896353126,0.5709151448,0.5545294778,average,0.5605146885,0.5709151448,
O1/0337/3,,videos/sample_001346_O1__0337__3.pt,ok,0.5652129054,0.6023978591,0.5682391527,0.5474972396,average,0.5652129054,0.5682391527,
O1/0337/4,,videos/sample_001347_O1__0337__4.pt,ok,0.5665658116,0.6007702947,0.5674708982,0.5483890522,average,0.5665658116,0.5674708982,
O1/0338/1,,videos/sample_001348_O1__0338__1.pt,ok,0.5403015018,0.5576074123,0.5825725792,0.5725773678,average,0.5403015018,0.5825725792,
O1/0338/2,,videos/sample_001349_O1__0338__2.pt,ok,0.5384115577,0.5717906952,0.5836746499,0.5645136612,average,0.5384115577,0.5836746499,
O1/0338/3,,videos/sample_001350_O1__0338__3.pt,ok,0.5406123996,0.5663337111,0.5823914868,0.5676026238,average,0.5406123996,0.5823914868,
O1/0338/4,,videos/sample_001351_O1__0338__4.pt,ok,0.5308333635,0.5472173691,0.5881146521,0.5785574845,average,0.5308333635,0.5881146521,
O1/0339/1,,videos/sample_001352_O1__0339__1.pt,ok,0.5627529025,0.5906328559,0.5696387434,0.5539765864,average,0.5627529025,0.5696387434,
O1/0339/2,,videos/sample_001353_O1__0339__2.pt,ok,0.5595582128,0.5889093876,0.5714614725,0.5549321707,average,0.5595582128,0.5714614725,
O1/0339/3,,videos/sample_001354_O1__0339__3.pt,ok,0.5638682842,0.5939940214,0.5690037330,0.5521177052,average,0.5638682842,0.5690037330,
O1/0339/4,,videos/sample_001355_O1__0339__4.pt,ok,0.5640001297,0.5969648361,0.5689287174,0.5504798998,average,0.5640001297,0.5689287174,
O1/0340/1,,videos/sample_001356_O1__0340__1.pt,ok,0.6183688641,0.6491842270,0.5388226141,0.5224718214,average,0.6183688641,0.5388226141,
O1/0340/2,,videos/sample_001357_O1__0340__2.pt,ok,0.6200653911,0.6491842270,0.5379092620,0.5224718214,average,0.6200653911,0.5379092620,
O1/0340/3,,videos/sample_001358_O1__0340__3.pt,ok,0.6202905178,0.6490944028,0.5377881779,0.5225187541,average,0.6202905178,0.5377881779,
O1/0340/4,,videos/sample_001359_O1__0340__4.pt,ok,0.6206613183,0.6490944028,0.5375888027,0.5225187541,average,0.6206613183,0.5375888027,
O1/0341/1,,videos/sample_001360_O1__0341__1.pt,ok,0.6157427430,0.6295421720,0.5402394872,0.5328356923,average,0.6157427430,0.5402394872,
O1/0341/2,,videos/sample_001361_O1__0341__2.pt,ok,0.6150078773,0.6284565926,0.5406366365,0.5334144418,average,0.6150078773,0.5406366365,
O1/0341/3,,videos/sample_001362_O1__0341__3.pt,ok,0.6155815721,0.6281191707,0.5403265651,0.5335944579,average,0.6155815721,0.5403265651,
O1/0341/4,,videos/sample_001363_O1__0341__4.pt,ok,0.6148523092,0.6281191707,0.5407207489,0.5335944579,average,0.6148523092,0.5407207489,
O1/0342/1,,videos/sample_001364_O1__0342__1.pt,ok,0.5370433331,0.5555694103,0.5844737945,0.5737454716,average,0.5370433331,0.5844737945,
O1/0342/2,,videos/sample_001365_O1__0342__2.pt,ok,0.5415546298,0.5742855072,0.5818429984,0.5631070610,average,0.5415546298,0.5818429984,
O1/0342/3,,videos/sample_001366_O1__0342__3.pt,ok,0.5389379859,0.5574269295,0.5833674680,0.5726807176,average,0.5389379859,0.5833674680,
O1/0342/4,,videos/sample_001367_O1__0342__4.pt,ok,0.5417036414,0.5713141561,0.5817563035,0.5647827381,average,0.5417036414,0.5817563035,
O1/0343/1,,videos/sample_001368_O1__0343__1.pt,ok,0.5526187420,0.5836145878,0.5754409043,0.5578782180,average,0.5526187420,0.5754409043,
O1/0343/2,,videos/sample_001369_O1__0343__2.pt,ok,0.5590666533,0.5924790502,0.5717424488,0.5529547815,average,0.5590666533,0.5717424488,
O1/0343/3,,videos/sample_001370_O1__0343__3.pt,ok,0.5568701625,0.5874783993,0.5729996561,0.5557268406,average,0.5568701625,0.5729996561,
O1/0343/4,,videos/sample_001371_O1__0343__4.pt,ok,0.5598726869,0.5924790502,0.5712817909,0.5529547815,average,0.5598726869,0.5712817909,
O1/0344/1,,videos/sample_001372_O1__0344__1.pt,ok,0.6184067726,0.6333072186,0.5388021885,0.5308333130,average,0.6184067726,0.5388021885,
O1/0344/2,,videos/sample_001373_O1__0344__2.pt,ok,0.6182403564,0.6339227557,0.5388918614,0.5305066659,average,0.6182403564,0.5388918614,
O1/0344/3,,videos/sample_001374_O1__0344__3.pt,ok,0.6195614934,0.6336364746,0.5381803815,0.5306585617,average,0.6195614934,0.5381803815,
O1/0344/4,,videos/sample_001375_O1__0344__4.pt,ok,0.6193398833,0.6336330175,0.5382996609,0.5306603962,average,0.6193398833,0.5382996609,
O1/0345/1,,videos/sample_001376_O1__0345__1.pt,ok,0.6155572534,0.6467198730,0.5403397053,0.5237609647,average,0.6155572534,0.5403397053,
O1/0345/2,,videos/sample_001377_O1__0345__2.pt,ok,0.6166964173,0.6460846663,0.5397245202,0.5240937669,average,0.6166964173,0.5397245202,
O1/0345/3,,videos/sample_001378_O1__0345__3.pt,ok,0.6164727807,0.6460846663,0.5398452359,0.5240937669,average,0.6164727807,0.5398452359,
O1/0345/4,,videos/sample_001379_O1__0345__4.pt,ok,0.6137018204,0.6467198730,0.5413432001,0.5237609647,average,0.6137018204,0.5413432001,
O1/0346/1,,videos/sample_001380_O1__0346__1.pt,ok,0.5583021045,0.5945242643,0.5721797410,0.5518250263,average,0.5583021045,0.5721797410,
O1/0346/2,,videos/sample_001381_O1__0346__2.pt,ok,0.5663754344,0.6010475159,0.5675789420,0.5482370482,average,0.5663754344,0.5675789420,
