sample_id,official_movie_path,relative_path,status,surprise_average,surprise_maximum,plausibility_average,plausibility_maximum,selected_aggregation,selected_surprise,selected_plausibility,error
O1/0114/3,,videos/sample_000454_O1__0114__3.pt,ok,0.5832484365,0.6005724669,0.5580825232,0.5484975495,average,0.5832484365,0.5580825232,
O1/0114/4,,videos/sample_000455_O1__0114__4.pt,ok,0.5848090053,0.6016346216,0.5572122763,0.5479152695,average,0.5848090053,0.5572122763,
O1/0115/1,,videos/sample_000456_O1__0115__1.pt,ok,0.6166826487,0.6474115849,0.5397319516,0.5233987983,average,0.6166826487,0.5397319516,
O1/0115/2,,videos/sample_000457_O1__0115__2.pt,ok,0.6184335351,0.6472870708,0.5387877690,0.5234639729,average,0.6184335351,0.5387877690,
O1/0115/3,,videos/sample_000458_O1__0115__3.pt,ok,0.6185464859,0.6472870708,0.5387269160,0.5234639729,average,0.6185464859,0.5387269160,
O1/0115/4,,videos/sample_000459_O1__0115__4.pt,ok,0.6184415817,0.6474115849,0.5387834336,0.5233987983,average,0.6184415817,0.5387834336,
O1/0116/1,,videos/sample_000460_O1__0116__1.pt,ok,0.6251522899,0.6387792230,0.5351799198,0.5279365236,average,0.6251522899,0.5351799198,
O1/0116/2,,videos/sample_000461_O1__0116__2.pt,ok,0.6233025789,0.6387792230,0.5361707641,0.5279365236,average,0.6233025789,0.5361707641,
O1/0116/3,,videos/sample_000462_O1__0116__3.pt,ok,0.6250476837,0.6398054361,0.5352359059,0.5273950261,average,0.6250476837,0.5352359059,
O1/0116/4,,videos/sample_000463_O1__0116__4.pt,ok,0.6255185604,0.6398054361,0.5349839351,0.5273950261,average,0.6255185604,0.5349839351,
O1/0117/1,,videos/sample_000464_O1__0117__1.pt,ok,0.5701389313,0.5837601423,0.5654468750,0.5577970222,average,0.5701389313,0.5654468750,
O1/0117/2,,videos/sample_000465_O1__0117__2.pt,ok,0.5803309679,0.6058619618,0.5597130888,0.5456039341,average,0.5803309679,0.5597130888,
O1/0117/3,,videos/sample_000466_O1__0117__3.pt,ok,0.5799207091,0.6064371467,0.5599427632,0.5452902013,average,0.5799207091,0.5599427632,
O1/0117/4,,videos/sample_000467_O1__0117__4.pt,ok,0.5770451427,0.6093827486,0.5615552331,0.5436863567,average,0.5770451427,0.5615552331,
O1/0118/1,,videos/sample_000468_O1__0118__1.pt,ok,0.5770764351,0.5946389437,0.5615376609,0.5517617470,average,0.5770764351,0.5615376609,
O1/0118/2,,videos/sample_000469_O1__0118__2.pt,ok,0.5781188011,0.5983605385,0.5609526381,0.5497121296,average,0.5781188011,0.5609526381,
O1/0118/3,,videos/sample_000470_O1__0118__3.pt,ok,0.5772460699,0.5967062116,0.5614424126,0.5506222858,average,0.5772460699,0.5614424126,
O1/0118/4,,videos/sample_000471_O1__0118__4.pt,ok,0.5761906505,0.5940862894,0.5620352827,0.5520667647,average,0.5761906505,0.5620352827,
O1/0119/1,,videos/sample_000472_O1__0119__1.pt,ok,0.5869555473,0.6189606786,0.5560174795,0.5385038254,average,0.5869555473,0.5560174795,
O1/0119/2,,videos/sample_000473_O1__0119__2.pt,ok,0.5776913166,0.6098142266,0.5611924879,0.5434518186,average,0.5776913166,0.5611924879,
O1/0119/3,,videos/sample_000474_O1__0119__3.pt,ok,0.5812410712,0.6098142266,0.5592039238,0.5434518186,average,0.5812410712,0.5592039238,
O1/0119/4,,videos/sample_000475_O1__0119__4.pt,ok,0.5883628130,0.6189606786,0.5552355655,0.5385038254,average,0.5883628130,0.5552355655,
O1/0120/1,,videos/sample_000476_O1__0120__1.pt,ok,0.6220797300,0.6498636007,0.5368268210,0.5221169883,average,0.6220797300,0.5368268210,
O1/0120/2,,videos/sample_000477_O1__0120__2.pt,ok,0.6221945882,0.6482456326,0.5367651656,0.5229624407,average,0.6221945882,0.5367651656,
O1/0120/3,,videos/sample_000478_O1__0120__3.pt,ok,0.6210412383,0.6498636007,0.5373846008,0.5221169883,average,0.6210412383,0.5373846008,
O1/0120/4,,videos/sample_000479_O1__0120__4.pt,ok,0.6221034527,0.6482456326,0.5368140862,0.5229624407,average,0.6221034527,0.5368140862,
O1/0121/1,,videos/sample_000480_O1__0121__1.pt,ok,0.6257279515,0.6503471732,0.5348719259,0.5218645679,average,0.6257279515,0.5348719259,
O1/0121/2,,videos/sample_000481_O1__0121__2.pt,ok,0.6251064539,0.6511775255,0.5352044509,0.5214314163,average,0.6251064539,0.5352044509,
O1/0121/3,,videos/sample_000482_O1__0121__3.pt,ok,0.6244540811,0.6511775255,0.5355537176,0.5214314163,average,0.6244540811,0.5355537176,
O1/0121/4,,videos/sample_000483_O1__0121__4.pt,ok,0.6254577637,0.6503471732,0.5350164614,0.5218645679,average,0.6254577637,0.5350164614,
O1/0122/1,,videos/sample_000484_O1__0122__1.pt,ok,0.5714882612,0.6118690372,0.5646844151,0.5423362746,average,0.5714882612,0.5646844151,
O1/0122/2,,videos/sample_000485_O1__0122__2.pt,ok,0.5728998780,0.6108160615,0.5638878594,0.5429076422,average,0.5728998780,0.5638878594,
O1/0122/3,,videos/sample_000486_O1__0122__3.pt,ok,0.5732967854,0.6110438108,0.5636640926,0.5427840094,average,0.5732967854,0.5636640926,
O1/0122/4,,videos/sample_000487_O1__0122__4.pt,ok,0.5644629598,0.5973457694,0.5686654610,0.5502702436,average,0.5644629598,0.5686654610,
O1/0123/1,,videos/sample_000488_O1__0123__1.pt,ok,0.5726632476,0.5941378474,0.5640213083,0.5520383020,average,0.5726632476,0.5640213083,
O1/0123/2,,videos/sample_000489_O1__0123__2.pt,ok,0.5704049468,0.5903432369,0.5652964773,0.5541370518,average,0.5704049468,0.5652964773,
O1/0123/3,,videos/sample_000490_O1__0123__3.pt,ok,0.5699543953,0.5908085704,0.5655512299,0.5538792533,average,0.5699543953,0.5655512299,
O1/0123/4,,videos/sample_000491_O1__0123__4.pt,ok,0.5721866488,0.5938746333,0.5642901842,0.5521836254,average,0.5721866488,0.5642901842,
O1/0124/1,,videos/sample_000492_O1__0124__1.pt,ok,0.6354497075,0.6420678496,0.5296972259,0.5262031892,average,0.6354497075,0.5296972259,
O1/0124/2,,videos/sample_000493_O1__0124__2.pt,ok,0.6349920630,0.6420678496,0.5299396944,0.5262031892,average,0.6349920630,0.5299396944,
O1/0124/3,,videos/sample_000494_O1__0124__3.pt,ok,0.6344453096,0.6455858350,0.5302295200,0.5243552665,average,0.6344453096,0.5302295200,
O1/0124/4,,videos/sample_000495_O1__0124__4.pt,ok,0.6355127692,0.6439949870,0.5296638234,0.5251900998,average,0.6355127692,0.5296638234,
O1/0125/1,,videos/sample_000496_O1__0125__1.pt,ok,0.6086962223,0.6272545457,0.5440597398,0.5340560165,average,0.6086962223,0.5440597398,
O1/0125/2,,videos/sample_000497_O1__0125__2.pt,ok,0.6062879562,0.6228728294,0.5453715594,0.5364012327,average,0.6062879562,0.5453715594,
O1/0125/3,,videos/sample_000498_O1__0125__3.pt,ok,0.6100488901,0.6323518157,0.5433243052,0.5313407150,average,0.6100488901,0.5433243052,
O1/0125/4,,videos/sample_000499_O1__0125__4.pt,ok,0.6082969904,0.6279053688,0.5442769892,0.5337085536,average,0.6082969904,0.5442769892,
O1/0126/1,,videos/sample_000500_O1__0126__1.pt,ok,0.5732173920,0.5871803761,0.5637088456,0.5558924848,average,0.5732173920,0.5637088456,
O1/0126/2,,videos/sample_000501_O1__0126__2.pt,ok,0.5803813934,0.6032642722,0.5596848657,0.5470230863,average,0.5803813934,0.5596848657,
O1/0126/3,,videos/sample_000502_O1__0126__3.pt,ok,0.5818948746,0.6080409288,0.5588384339,0.5444163755,average,0.5818948746,0.5588384339,
O1/0126/4,,videos/sample_000503_O1__0126__4.pt,ok,0.5776192546,0.6056518555,0.5612329300,0.5457185810,average,0.5776192546,0.5612329300,
O1/0127/1,,videos/sample_000504_O1__0127__1.pt,ok,0.6181237102,0.6284712553,0.5389547248,0.5334066206,average,0.6181237102,0.5389547248,
O1/0127/2,,videos/sample_000505_O1__0127__2.pt,ok,0.6179710031,0.6283718348,0.5390370333,0.5334596548,average,0.6179710031,0.5390370333,
O1/0127/3,,videos/sample_000506_O1__0127__3.pt,ok,0.6159470677,0.6283718348,0.5401291141,0.5334596548,average,0.6159470677,0.5401291141,
O1/0127/4,,videos/sample_000507_O1__0127__4.pt,ok,0.6167488694,0.6284712553,0.5396962113,0.5334066206,average,0.6167488694,0.5396962113,
O1/0128/1,,videos/sample_000508_O1__0128__1.pt,ok,0.5822347999,0.6000846028,0.5586485029,0.5487652070,average,0.5822347999,0.5586485029,
O1/0128/2,,videos/sample_000509_O1__0128__2.pt,ok,0.5838006735,0.6037549973,0.5577744145,0.5467547142,average,0.5838006735,0.5577744145,
O1/0128/3,,videos/sample_000510_O1__0128__3.pt,ok,0.5829923153,0.6025483012,0.5582254783,0.5474148792,average,0.5829923153,0.5582254783,
O1/0128/4,,videos/sample_000511_O1__0128__4.pt,ok,0.5808329582,0.5999113321,0.5594321888,0.5488603002,average,0.5808329582,0.5594321888,
O1/0129/1,,videos/sample_000512_O1__0129__1.pt,ok,0.6025834680,0.6242432594,0.5473956287,0.5356666359,average,0.6025834680,0.5473956287,
O1/0129/2,,videos/sample_000513_O1__0129__2.pt,ok,0.5941898823,0.6002370715,0.5520095775,0.5486815439,average,0.5941898823,0.5520095775,
O1/0129/3,,videos/sample_000514_O1__0129__3.pt,ok,0.6032888293,0.6215488911,0.5470096531,0.5371118652,average,0.6032888293,0.5470096531,
O1/0129/4,,videos/sample_000515_O1__0129__4.pt,ok,0.6035594940,0.6212446094,0.5468616170,0.5372753234,average,0.6035594940,0.5468616170,
O1/0130/1,,videos/sample_000516_O1__0130__1.pt,ok,0.5717182159,0.5955613852,0.5645545782,0.5512530137,average,0.5717182159,0.5645545782,
O1/0130/2,,videos/sample_000517_O1__0130__2.pt,ok,0.5692799687,0.5899470448,0.5659327813,0.5543566400,average,0.5692799687,0.5659327813,
O1/0130/3,,videos/sample_000518_O1__0130__3.pt,ok,0.5697525740,0.5894495249,0.5656653817,0.5546325121,average,0.5697525740,0.5656653817,
O1/0130/4,,videos/sample_000519_O1__0130__4.pt,ok,0.5718920231,0.5956454873,0.5644564631,0.5512066541,average,0.5718920231,0.5644564631,
O1/0131/1,,videos/sample_000520_O1__0131__1.pt,ok,0.5645403862,0.5955774188,0.5686214330,0.5512441752,average,0.5645403862,0.5686214330,
O1/0131/2,,videos/sample_000521_O1__0131__2.pt,ok,0.5618795156,0.6009424329,0.5701364758,0.5482946616,average,0.5618795156,0.5701364758,
O1/0131/3,,videos/sample_000522_O1__0131__3.pt,ok,0.5638209581,0.5964886546,0.5690306624,0.5507420906,average,0.5638209581,0.5690306624,
O1/0131/4,,videos/sample_000523_O1__0131__4.pt,ok,0.5519305468,0.5711470842,0.5758370563,0.5648771053,average,0.5519305468,0.5758370563,
O1/0132/1,,videos/sample_000524_O1__0132__1.pt,ok,0.5535985231,0.5709728599,0.5748773742,0.5649755292,average,0.5535985231,0.5748773742,
O1/0132/2,,videos/sample_000525_O1__0132__2.pt,ok,0.5566779375,0.5831058621,0.5731098115,0.5581620971,average,0.5566779375,0.5731098115,
O1/0132/3,,videos/sample_000526_O1__0132__3.pt,ok,0.5541859269,0.5841360092,0.5745397882,0.5575874041,average,0.5541859269,0.5745397882,
O1/0132/4,,videos/sample_000527_O1__0132__4.pt,ok,0.5500726104,0.5687845349,0.5769079194,0.5662132330,average,0.5500726104,0.5769079194,
O1/0133/1,,videos/sample_000528_O1__0133__1.pt,ok,0.6042261720,0.6224262714,0.5464971579,0.5366408205,average,0.6042261720,0.5464971579,
O1/0133/2,,videos/sample_000529_O1__0133__2.pt,ok,0.6081610322,0.6279587150,0.5443509931,0.5336800831,average,0.6081610322,0.5443509931,
O1/0133/3,,videos/sample_000530_O1__0133__3.pt,ok,0.6105607748,0.6312332153,0.5430462570,0.5319354055,average,0.6105607748,0.5430462570,
O1/0133/4,,videos/sample_000531_O1__0133__4.pt,ok,0.6117312908,0.6320448518,0.5424109845,0.5315038425,average,0.6117312908,0.5424109845,
O1/0134/1,,videos/sample_000532_O1__0134__1.pt,ok,0.6254647374,0.6357750297,0.5350127303,0.5295249317,average,0.6254647374,0.5350127303,
O1/0134/2,,videos/sample_000533_O1__0134__2.pt,ok,0.6255957484,0.6352437139,0.5349426423,0.5298063514,average,0.6255957484,0.5349426423,
O1/0134/3,,videos/sample_000534_O1__0134__3.pt,ok,0.6248005629,0.6352848411,0.5353681902,0.5297845624,average,0.6248005629,0.5353681902,
O1/0134/4,,videos/sample_000535_O1__0134__4.pt,ok,0.6237681508,0.6362851858,0.5359211962,0.5292548602,average,0.6237681508,0.5359211962,
O1/0135/1,,videos/sample_000536_O1__0135__1.pt,ok,0.5809589028,0.6160735488,0.5593617358,0.5400608024,average,0.5809589028,0.5593617358,
O1/0135/2,,videos/sample_000537_O1__0135__2.pt,ok,0.5814974904,0.6105036139,0.5590605516,0.5430772989,average,0.5814974904,0.5590605516,
O1/0135/3,,videos/sample_000538_O1__0135__3.pt,ok,0.5825217366,0.6131219864,0.5584882291,0.5416571803,average,0.5825217366,0.5584882291,
O1/0135/4,,videos/sample_000539_O1__0135__4.pt,ok,0.5762553811,0.6046639085,0.5619989030,0.5462579885,average,0.5762553811,0.5619989030,
O1/0136/1,,videos/sample_000540_O1__0136__1.pt,ok,0.5956995487,0.6116619110,0.5511768559,0.5424486182,average,0.5956995487,0.5511768559,
O1/0136/2,,videos/sample_000541_O1__0136__2.pt,ok,0.5911767483,0.5996990204,0.5536753647,0.5489768421,average,0.5911767483,0.5536753647,
O1/0136/3,,videos/sample_000542_O1__0136__3.pt,ok,0.5932537317,0.6026857495,0.5525265835,0.5473396431,average,0.5932537317,0.5525265835,
O1/0136/4,,videos/sample_000543_O1__0136__4.pt,ok,0.5935581923,0.6107350588,0.5523583866,0.5429516210,average,0.5935581923,0.5523583866,
O1/0137/1,,videos/sample_000544_O1__0137__1.pt,ok,0.6312217116,0.6526521444,0.5319415247,0.5206630703,average,0.6312217116,0.5319415247,
O1/0137/2,,videos/sample_000545_O1__0137__2.pt,ok,0.6313586235,0.6510943770,0.5318687006,0.5214747744,average,0.6313586235,0.5318687006,
O1/0137/3,,videos/sample_000546_O1__0137__3.pt,ok,0.6319515705,0.6510943770,0.5315534241,0.5214747744,average,0.6319515705,0.5315534241,
O1/0137/4,,videos/sample_000547_O1__0137__4.pt,ok,0.6294932365,0.6526521444,0.5328617675,0.5206630703,average,0.6294932365,0.5328617675,
O1/0138/1,,videos/sample_000548_O1__0138__1.pt,ok,0.5855469108,0.6046864986,0.5568012579,0.5462456486,average,0.5855469108,0.5568012579,
O1/0138/2,,videos/sample_000549_O1__0138__2.pt,ok,0.5857353806,0.6066955924,0.5566963275,0.5451492915,average,0.5857353806,0.5566963275,
O1/0138/3,,videos/sample_000550_O1__0138__3.pt,ok,0.5840511322,0.6019613147,0.5576347325,0.5477362987,average,0.5840511322,0.5576347325,
O1/0138/4,,videos/sample_000551_O1__0138__4.pt,ok,0.5842019320,0.6018713117,0.5575506477,0.5477855988,average,0.5842019320,0.5575506477,
O1/0139/1,,videos/sample_000552_O1__0139__1.pt,ok,0.6190342903,0.6352913380,0.5384641867,0.5297811205,average,0.6190342903,0.5384641867,
O1/0139/2,,videos/sample_000553_O1__0139__2.pt,ok,0.6212669611,0.6363939643,0.5372633145,0.5291972918,average,0.6212669611,0.5372633145,
O1/0139/3,,videos/sample_000554_O1__0139__3.pt,ok,0.6201099753,0.6363939643,0.5378852802,0.5291972918,average,0.6201099753,0.5378852802,
O1/0139/4,,videos/sample_000555_O1__0139__4.pt,ok,0.6208927631,0.6352913380,0.5374643949,0.5297811205,average,0.6208927631,0.5374643949,
O1/0140/1,,videos/sample_000556_O1__0140__1.pt,ok,0.5614950657,0.5931857228,0.5703557068,0.5525641616,average,0.5614950657,0.5703557068,
O1/0140/2,,videos/sample_000557_O1__0140__2.pt,ok,0.5611477494,0.5928987861,0.5705538351,0.5527227353,average,0.5611477494,0.5705538351,
O1/0140/3,,videos/sample_000558_O1__0140__3.pt,ok,0.5518594384,0.5715432763,0.5758780045,0.5646533498,average,0.5518594384,0.5758780045,
O1/0140/4,,videos/sample_000559_O1__0140__4.pt,ok,0.5622245669,0.5976932049,0.5699397834,0.5500790934,average,0.5622245669,0.5699397834,
O1/0141/1,,videos/sample_000560_O1__0141__1.pt,ok,0.6354275346,0.6418772340,0.5297089710,0.5263035013,average,0.6354275346,0.5297089710,
O1/0141/2,,videos/sample_000561_O1__0141__2.pt,ok,0.6345704794,0.6416157484,0.5301631554,0.5264411401,average,0.6345704794,0.5301631554,
O1/0141/3,,videos/sample_000562_O1__0141__3.pt,ok,0.6344304085,0.6434841752,0.5302374211,0.5254584417,average,0.6344304085,0.5302374211,
O1/0141/4,,videos/sample_000563_O1__0141__4.pt,ok,0.6351823807,0.6418433785,0.5298388471,0.5263213198,average,0.6351823807,0.5298388471,
O1/0142/1,,videos/sample_000564_O1__0142__1.pt,ok,0.6417838335,0.6630494595,0.5263526606,0.5152776180,average,0.6417838335,0.5263526606,
O1/0142/2,,videos/sample_000565_O1__0142__2.pt,ok,0.6406250000,0.6638479829,0.5269629692,0.5148663210,average,0.6406250000,0.5269629692,
O1/0142/3,,videos/sample_000566_O1__0142__3.pt,ok,0.6421184540,0.6638479829,0.5261765617,0.5148663210,average,0.6421184540,0.5261765617,
O1/0142/4,,videos/sample_000567_O1__0142__4.pt,ok,0.6424372196,0.6630494595,0.5260088614,0.5152776180,average,0.6424372196,0.5260088614,
O1/0143/1,,videos/sample_000568_O1__0143__1.pt,ok,0.5773933530,0.6021731496,0.5613597278,0.5476202813,average,0.5773933530,0.5613597278,
O1/0143/2,,videos/sample_000569_O1__0143__2.pt,ok,0.5819002986,0.6071131825,0.5588354028,0.5449216901,average,0.5819002986,0.5588354028,
O1/0143/3,,videos/sample_000570_O1__0143__3.pt,ok,0.5814483762,0.6027002335,0.5590880101,0.5473317155,average,0.5814483762,0.5590880101,
O1/0143/4,,videos/sample_000571_O1__0143__4.pt,ok,0.5737537742,0.5864270926,0.5634065633,0.5563113872,average,0.5737537742,0.5634065633,
O1/0144/1,,videos/sample_000572_O1__0144__1.pt,ok,0.6157990098,0.6421260834,0.5402090905,0.5261725473,average,0.6157990098,0.5402090905,
O1/0144/2,,videos/sample_000573_O1__0144__2.pt,ok,0.6127533913,0.6411943436,0.5418568693,0.5266630317,average,0.6127533913,0.5418568693,
O1/0144/3,,videos/sample_000574_O1__0144__3.pt,ok,0.6149400473,0.6411943436,0.5406733092,0.5266630317,average,0.6149400473,0.5406733092,
O1/0144/4,,videos/sample_000575_O1__0144__4.pt,ok,0.6155645251,0.6421260834,0.5403357761,0.5261725473,average,0.6155645251,0.5403357761,
O1/0145/1,,videos/sample_000576_O1__0145__1.pt,ok,0.6214912534,0.6341381073,0.5371428240,0.5303924327,average,0.6214912534,0.5371428240,
O1/0145/2,,videos/sample_000577_O1__0145__2.pt,ok,0.6217536330,0.6338056326,0.5370019071,0.5305688041,average,0.6217536330,0.5370019071,
O1/0145/3,,videos/sample_000578_O1__0145__3.pt,ok,0.6212043166,0.6342370510,0.5372969721,0.5303399563,average,0.6212043166,0.5372969721,
O1/0145/4,,videos/sample_000579_O1__0145__4.pt,ok,0.6198112965,0.6331587434,0.5380459592,0.5309121344,average,0.6198112965,0.5380459592,
O1/0146/1,,videos/sample_000580_O1__0146__1.pt,ok,0.5554298162,0.5738571882,0.5738255686,0.5633483021,average,0.5554298162,0.5738255686,
O1/0146/2,,videos/sample_000581_O1__0146__2.pt,ok,0.5573229194,0.5864590406,0.5727402853,0.5562936144,average,0.5573229194,0.5727402853,
O1/0146/3,,videos/sample_000582_O1__0146__3.pt,ok,0.5525037050,0.5715811849,0.5755071050,0.5646319450,average,0.5525037050,0.5755071050,
O1/0146/4,,videos/sample_000583_O1__0146__4.pt,ok,0.5551805496,0.5881542563,0.5739686220,0.5553513756,average,0.5551805496,0.5739686220,
O1/0147/1,,videos/sample_000584_O1__0147__1.pt,ok,0.5627887249,0.5801961422,0.5696183380,0.5597885576,average,0.5627887249,0.5696183380,
O1/0147/2,,videos/sample_000585_O1__0147__2.pt,ok,0.5622615218,0.5800404549,0.5699187217,0.5598757164,average,0.5622615218,0.5699187217,
O1/0147/3,,videos/sample_000586_O1__0147__3.pt,ok,0.5642654300,0.5902826786,0.5687778005,0.5541706104,average,0.5642654300,0.5687778005,
O1/0147/4,,videos/sample_000587_O1__0147__4.pt,ok,0.5642846823,0.5887386799,0.5687668503,0.5550269100,average,0.5642846823,0.5687668503,
O1/0148/1,,videos/sample_000588_O1__0148__1.pt,ok,0.6216190457,0.6504943967,0.5370741856,0.5217877428,average,0.6216190457,0.5370741856,
O1/0148/2,,videos/sample_000589_O1__0148__2.pt,ok,0.6200050116,0.6499534249,0.5379417417,0.5220700916,average,0.6200050116,0.5379417417,
O1/0148/3,,videos/sample_000590_O1__0148__3.pt,ok,0.6219013333,0.6504943967,0.5369225976,0.5217877428,average,0.6219013333,0.5369225976,
O1/0148/4,,videos/sample_000591_O1__0148__4.pt,ok,0.6219926476,0.6499534249,0.5368735712,0.5220700916,average,0.6219926476,0.5368735712,
O1/0149/1,,videos/sample_000592_O1__0149__1.pt,ok,0.6244782209,0.6377771497,0.5355407896,0.5284658198,average,0.6244782209,0.5355407896,
O1/0149/2,,videos/sample_000593_O1__0149__2.pt,ok,0.6252017021,0.6360923052,0.5351534760,0.5293569531,average,0.6252017021,0.5351534760,
O1/0149/3,,videos/sample_000594_O1__0149__3.pt,ok,0.6241490841,0.6360923052,0.5357170848,0.5293569531,average,0.6241490841,0.5357170848,
O1/0149/4,,videos/sample_000595_O1__0149__4.pt,ok,0.6227014661,0.6370071769,0.5364931601,0.5288728808,average,0.6227014661,0.5364931601,
O1/0150/1,,videos/sample_000596_O1__0150__1.pt,ok,0.6258279085,0.6368667483,0.5348184644,0.5289471549,average,0.6258279085,0.5348184644,
O1/0150/2,,videos/sample_000597_O1__0150__2.pt,ok,0.6268453598,0.6374316812,0.5342745894,0.5286484197,average,0.6268453598,0.5342745894,
O1/0150/3,,videos/sample_000598_O1__0150__3.pt,ok,0.6272231340,0.6378939748,0.5340727924,0.5284040854,average,0.6272231340,0.5340727924,
O1/0150/4,,videos/sample_000599_O1__0150__4.pt,ok,0.6264750957,0.6378939748,0.5344724487,0.5284040854,average,0.6264750957,0.5344724487,
O1/0151/1,,videos/sample_000600_O1__0151__1.pt,ok,0.5662425160,0.5939428210,0.5676543887,0.5521459745,average,0.5662425160,0.5676543887,
O1/0151/2,,videos/sample_000601_O1__0151__2.pt,ok,0.5694029331,0.5934053063,0.5658631960,0.5524428409,average,0.5694029331,0.5658631960,
O1/0151/3,,videos/sample_000602_O1__0151__3.pt,ok,0.5641534328,0.5796706080,0.5688415055,0.5600828230,average,0.5641534328,0.5688415055,
O1/0151/4,,videos/sample_000603_O1__0151__4.pt,ok,0.5681501627,0.5839964151,0.5665725369,0.5576652455,average,0.5681501627,0.5665725369,
O1/0152/1,,videos/sample_000604_O1__0152__1.pt,ok,0.5716300607,0.5990239382,0.5646043488,0.5493475717,average,0.5716300607,0.5646043488,
O1/0152/2,,videos/sample_000605_O1__0152__2.pt,ok,0.5704632401,0.5925353765,0.5652635253,0.5529236365,average,0.5704632401,0.5652635253,
O1/0152/3,,videos/sample_000606_O1__0152__3.pt,ok,0.5686328411,0.5853757262,0.5662991306,0.5568965818,average,0.5686328411,0.5662991306,
O1/0152/4,,videos/sample_000607_O1__0152__4.pt,ok,0.5683676600,0.5858067870,0.5664493223,0.5566565773,average,0.5683676600,0.5664493223,
O1/0153/1,,videos/sample_000608_O1__0153__1.pt,ok,0.5822254419,0.6012500525,0.5586537307,0.5481260214,average,0.5822254419,0.5586537307,
O1/0153/2,,videos/sample_000609_O1__0153__2.pt,ok,0.5836842656,0.6027913094,0.5578393476,0.5472818691,average,0.5836842656,0.5578393476,
O1/0153/3,,videos/sample_000610_O1__0153__3.pt,ok,0.5835248232,0.6048919559,0.5579282979,0.5461334300,average,0.5835248232,0.5579282979,
O1/0153/4,,videos/sample_000611_O1__0153__4.pt,ok,0.5825511217,0.6031178236,0.5584718181,0.5471032029,average,0.5825511217,0.5584718181,
O1/0154/1,,videos/sample_000612_O1__0154__1.pt,ok,0.6266076565,0.6527214050,0.5344016034,0.5206270102,average,0.6266076565,0.5344016034,
O1/0154/2,,videos/sample_000613_O1__0154__2.pt,ok,0.6278163791,0.6527214050,0.5337560503,0.5206270102,average,0.6278163791,0.5337560503,
O1/0154/3,,videos/sample_000614_O1__0154__3.pt,ok,0.6279663444,0.6516854763,0.5336760114,0.5211666221,average,0.6279663444,0.5336760114,
O1/0154/4,,videos/sample_000615_O1__0154__4.pt,ok,0.6280896068,0.6516854763,0.5336102333,0.5211666221,average,0.6280896068,0.5336102333,
O1/0155/1,,videos/sample_000616_O1__0155__1.pt,ok,0.5602408648,0.5842721462,0.5710714963,0.5575115010,average,0.5602408648,0.5710714963,
O1/0155/2,,videos/sample_000617_O1__0155__2.pt,ok,0.5628299713,0.5888684392,0.5695948438,0.5549548948,average,0.5628299713,0.5695948438,
O1/0155/3,,videos/sample_000618_O1__0155__3.pt,ok,0.5638364553,0.5895534158,0.5690218441,0.5545748938,average,0.5638364553,0.5690218441,
O1/0155/4,,videos/sample_000619_O1__0155__4.pt,ok,0.5556023717,0.5717496276,0.5737265604,0.5645368449,average,0.5556023717,0.5737265604,
O1/0156/1,,videos/sample_000620_O1__0156__1.pt,ok,0.5899459124,0.6002753377,0.5543572678,0.5486605484,average,0.5899459124,0.5543572678,
O1/0156/2,,videos/sample_000621_O1__0156__2.pt,ok,0.5908219218,0.6037868261,0.5538718582,0.5467373119,average,0.5908219218,0.5538718582,
O1/0156/3,,videos/sample_000622_O1__0156__3.pt,ok,0.5912150741,0.5997768044,0.5536541451,0.5489341421,average,0.5912150741,0.5536541451,
O1/0156/4,,videos/sample_000623_O1__0156__4.pt,ok,0.5916298032,0.6028208137,0.5534245762,0.5472657221,average,0.5916298032,0.5534245762,
O1/0157/1,,videos/sample_000624_O1__0157__1.pt,ok,0.5863175392,0.6112843156,0.5563723363,0.5426534830,average,0.5863175392,0.5563723363,
O1/0157/2,,videos/sample_000625_O1__0157__2.pt,ok,0.5850771070,0.6084490418,0.5570629067,0.5441942374,average,0.5850771070,0.5570629067,
O1/0157/3,,videos/sample_000626_O1__0157__3.pt,ok,0.5845478773,0.6094160676,0.5573577990,0.5436682419,average,0.5845478773,0.5573577990,
O1/0157/4,,videos/sample_000627_O1__0157__4.pt,ok,0.5820189714,0.6075090170,0.5587690881,0.5447060340,average,0.5820189714,0.5587690881,
O1/0158/1,,videos/sample_000628_O1__0158__1.pt,ok,0.5826293230,0.6025788188,0.5584281466,0.5473981736,average,0.5826293230,0.5584281466,
O1/0158/2,,videos/sample_000629_O1__0158__2.pt,ok,0.5857426524,0.6079007983,0.5566922794,0.5444926701,average,0.5857426524,0.5566922794,
O1/0158/3,,videos/sample_000630_O1__0158__3.pt,ok,0.5840930939,0.6066946983,0.5576113337,0.5451497789,average,0.5840930939,0.5576113337,
O1/0158/4,,videos/sample_000631_O1__0158__4.pt,ok,0.5839415789,0.6033994555,0.5576958266,0.5469491429,average,0.5839415789,0.5576958266,
O1/0159/1,,videos/sample_000632_O1__0159__1.pt,ok,0.6219655871,0.6360941529,0.5368880994,0.5293559749,average,0.6219655871,0.5368880994,
O1/0159/2,,videos/sample_000633_O1__0159__2.pt,ok,0.6216917634,0.6370158195,0.5370351323,0.5288683100,average,0.6216917634,0.5370351323,
