sample_id,official_movie_path,relative_path,status,surprise_average,surprise_maximum,plausibility_average,plausibility_maximum,selected_aggregation,selected_surprise,selected_plausibility,error
O1/0203/3,,videos/sample_000810_O1__0203__3.pt,ok,0.5700508356,0.5903103948,0.5654966906,0.5541552511,average,0.5700508356,0.5654966906,
O1/0203/4,,videos/sample_000811_O1__0203__4.pt,ok,0.5700784326,0.5913577080,0.5654810848,0.5535751808,average,0.5700784326,0.5654810848,
O1/0204/1,,videos/sample_000812_O1__0204__1.pt,ok,0.5555040240,0.5993375182,0.5737829879,0.5491753343,average,0.5555040240,0.5737829879,
O1/0204/2,,videos/sample_000813_O1__0204__2.pt,ok,0.5494032502,0.5837052464,0.5772942078,0.5578276438,average,0.5494032502,0.5772942078,
O1/0204/3,,videos/sample_000814_O1__0204__3.pt,ok,0.5542590022,0.5900745988,0.5744978051,0.5542859341,average,0.5542590022,0.5744978051,
O1/0204/4,,videos/sample_000815_O1__0204__4.pt,ok,0.5562145710,0.5903180242,0.5733754329,0.5541510233,average,0.5562145710,0.5733754329,
O1/0205/1,,videos/sample_000816_O1__0205__1.pt,ok,0.6130621433,0.6426108479,0.5416895957,0.5259175393,average,0.6130621433,0.5416895957,
O1/0205/2,,videos/sample_000817_O1__0205__2.pt,ok,0.6132007837,0.6428722143,0.5416145008,0.5257801001,average,0.6132007837,0.5416145008,
O1/0205/3,,videos/sample_000818_O1__0205__3.pt,ok,0.6121094823,0.6428722143,0.5422058881,0.5257801001,average,0.6121094823,0.5422058881,
O1/0205/4,,videos/sample_000819_O1__0205__4.pt,ok,0.6134222746,0.6426108479,0.5414945514,0.5259175393,average,0.6134222746,0.5414945514,
O1/0206/1,,videos/sample_000820_O1__0206__1.pt,ok,0.5658394098,0.5885109305,0.5678832598,0.5551533314,average,0.5658394098,0.5678832598,
O1/0206/2,,videos/sample_000821_O1__0206__2.pt,ok,0.5675203800,0.5941898227,0.5669294669,0.5520096104,average,0.5675203800,0.5669294669,
O1/0206/3,,videos/sample_000822_O1__0206__3.pt,ok,0.5672104955,0.5939583182,0.5671051768,0.5521374179,average,0.5672104955,0.5671051768,
O1/0206/4,,videos/sample_000823_O1__0206__4.pt,ok,0.5660521984,0.5882018805,0.5677624336,0.5553249281,average,0.5660521984,0.5677624336,
O1/0207/1,,videos/sample_000824_O1__0207__1.pt,ok,0.5378935933,0.5575281382,0.5839770509,0.5726227602,average,0.5378935933,0.5839770509,
O1/0207/2,,videos/sample_000825_O1__0207__2.pt,ok,0.5533539057,0.5824537873,0.5750180165,0.5585261793,average,0.5533539057,0.5750180165,
O1/0207/3,,videos/sample_000826_O1__0207__3.pt,ok,0.5483173728,0.5803614855,0.5779214190,0.5596960080,average,0.5483173728,0.5779214190,
O1/0207/4,,videos/sample_000827_O1__0207__4.pt,ok,0.5513479114,0.5908327699,0.5761726571,0.5538658498,average,0.5513479114,0.5761726571,
O1/0208/1,,videos/sample_000828_O1__0208__1.pt,ok,0.6203930378,0.6332834959,0.5377330466,0.5308459059,average,0.6203930378,0.5377330466,
O1/0208/2,,videos/sample_000829_O1__0208__2.pt,ok,0.6203680038,0.6338241696,0.5377465084,0.5305589690,average,0.6203680038,0.5377465084,
O1/0208/3,,videos/sample_000830_O1__0208__3.pt,ok,0.6185184121,0.6324600577,0.5387420403,0.5312832047,average,0.6185184121,0.5387420403,
O1/0208/4,,videos/sample_000831_O1__0208__4.pt,ok,0.6199193597,0.6342788935,0.5379878194,0.5303177661,average,0.6199193597,0.5379878194,
O1/0209/1,,videos/sample_000832_O1__0209__1.pt,ok,0.6131759882,0.6251447201,0.5416279306,0.5351839710,average,0.6131759882,0.5416279306,
O1/0209/2,,videos/sample_000833_O1__0209__2.pt,ok,0.6118339300,0.6259694695,0.5423553148,0.5347427603,average,0.6118339300,0.5423553148,
O1/0209/3,,videos/sample_000834_O1__0209__3.pt,ok,0.6146287918,0.6253163815,0.5408416229,0.5350921085,average,0.6146287918,0.5408416229,
O1/0209/4,,videos/sample_000835_O1__0209__4.pt,ok,0.6137562394,0.6255632639,0.5413137415,0.5349600200,average,0.6137562394,0.5413137415,
O1/0210/1,,videos/sample_000836_O1__0210__1.pt,ok,0.5803219676,0.6010046601,0.5597181264,0.5482605438,average,0.5803219676,0.5597181264,
O1/0210/2,,videos/sample_000837_O1__0210__2.pt,ok,0.5814839005,0.6055692434,0.5590681492,0.5457636658,average,0.5814839005,0.5590681492,
O1/0210/3,,videos/sample_000838_O1__0210__3.pt,ok,0.5806114674,0.6002518535,0.5595561116,0.5486734334,average,0.5806114674,0.5595561116,
O1/0210/4,,videos/sample_000839_O1__0210__4.pt,ok,0.5816029310,0.6047293544,0.5590016070,0.5462222393,average,0.5816029310,0.5590016070,
O1/0211/1,,videos/sample_000840_O1__0211__1.pt,ok,0.5787799358,0.6003800631,0.5605818954,0.5486030927,average,0.5787799358,0.5605818954,
O1/0211/2,,videos/sample_000841_O1__0211__2.pt,ok,0.5787225366,0.6007747650,0.5606140733,0.5483866007,average,0.5787225366,0.5606140733,
O1/0211/3,,videos/sample_000842_O1__0211__3.pt,ok,0.5800881386,0.6023253202,0.5598490201,0.5475369559,average,0.5800881386,0.5598490201,
O1/0211/4,,videos/sample_000843_O1__0211__4.pt,ok,0.5800510049,0.6021699905,0.5598698097,0.5476220112,average,0.5800510049,0.5598698097,
O1/0212/1,,videos/sample_000844_O1__0212__1.pt,ok,0.5414480567,0.5757790208,0.5819050105,0.5622666807,average,0.5414480567,0.5819050105,
O1/0212/2,,videos/sample_000845_O1__0212__2.pt,ok,0.5408774614,0.5643448234,0.5822371375,0.5687326451,average,0.5408774614,0.5822371375,
O1/0212/3,,videos/sample_000846_O1__0212__3.pt,ok,0.5436789989,0.5743955374,0.5806082611,0.5630451057,average,0.5436789989,0.5806082611,
O1/0212/4,,videos/sample_000847_O1__0212__4.pt,ok,0.5431730151,0.5654132962,0.5809021138,0.5681252942,average,0.5431730151,0.5809021138,
O1/0213/1,,videos/sample_000848_O1__0213__1.pt,ok,0.5623556972,0.5854696631,0.5698650519,0.5568442712,average,0.5623556972,0.5698650519,
O1/0213/2,,videos/sample_000849_O1__0213__2.pt,ok,0.5635873675,0.5888008475,0.5691635981,0.5549924064,average,0.5635873675,0.5691635981,
O1/0213/3,,videos/sample_000850_O1__0213__3.pt,ok,0.5611260533,0.5854696631,0.5705662140,0.5568442712,average,0.5611260533,0.5705662140,
O1/0213/4,,videos/sample_000851_O1__0213__4.pt,ok,0.5625627041,0.5853588581,0.5697470981,0.5569059757,average,0.5625627041,0.5697470981,
O1/0214/1,,videos/sample_000852_O1__0214__1.pt,ok,0.6183020473,0.6319157481,0.5388586177,0.5315724660,average,0.6183020473,0.5388586177,
O1/0214/2,,videos/sample_000853_O1__0214__2.pt,ok,0.6167352796,0.6314574480,0.5397035457,0.5318161415,average,0.6167352796,0.5397035457,
O1/0214/3,,videos/sample_000854_O1__0214__3.pt,ok,0.6187342405,0.6305931807,0.5386257770,0.5322759715,average,0.6187342405,0.5386257770,
O1/0214/4,,videos/sample_000855_O1__0214__4.pt,ok,0.6189495921,0.6330344081,0.5385097956,0.5309781496,average,0.6189495921,0.5385097956,
O1/0215/1,,videos/sample_000856_O1__0215__1.pt,ok,0.6159985065,0.6284461617,0.5401013313,0.5334200058,average,0.6159985065,0.5401013313,
O1/0215/2,,videos/sample_000857_O1__0215__2.pt,ok,0.6154842377,0.6274480224,0.5403791600,0.5339526991,average,0.6154842377,0.5403791600,
O1/0215/3,,videos/sample_000858_O1__0215__3.pt,ok,0.6148215532,0.6281617880,0.5407373795,0.5335717180,average,0.6148215532,0.5407373795,
O1/0215/4,,videos/sample_000859_O1__0215__4.pt,ok,0.6160995960,0.6304952502,0.5400467355,0.5323281001,average,0.6160995960,0.5400467355,
O1/0216/1,,videos/sample_000860_O1__0216__1.pt,ok,0.5736377239,0.5963808298,0.5634719506,0.5508014774,average,0.5736377239,0.5634719506,
O1/0216/2,,videos/sample_000861_O1__0216__2.pt,ok,0.5650203824,0.5788326859,0.5683485623,0.5605523254,average,0.5650203824,0.5683485623,
O1/0216/3,,videos/sample_000862_O1__0216__3.pt,ok,0.5738674402,0.6034578085,0.5633425267,0.5469172277,average,0.5738674402,0.5633425267,
O1/0216/4,,videos/sample_000863_O1__0216__4.pt,ok,0.5690717697,0.5914484262,0.5660506202,0.5535249637,average,0.5690717697,0.5660506202,
O1/0217/1,,videos/sample_000864_O1__0217__1.pt,ok,0.5480290055,0.5742039084,0.5780880967,0.5631530118,average,0.5480290055,0.5780880967,
O1/0217/2,,videos/sample_000865_O1__0217__2.pt,ok,0.5468378663,0.5734859109,0.5787770903,0.5635574994,average,0.5468378663,0.5787770903,
O1/0217/3,,videos/sample_000866_O1__0217__3.pt,ok,0.5489783883,0.5748165250,0.5775395302,0.5628081206,average,0.5489783883,0.5775395302,
O1/0217/4,,videos/sample_000867_O1__0217__4.pt,ok,0.5489100814,0.5765988231,0.5775789815,0.5618059221,average,0.5489100814,0.5775789815,
O1/0218/1,,videos/sample_000868_O1__0218__1.pt,ok,0.5416725278,0.5755910277,0.5817744043,0.5623723929,average,0.5416725278,0.5817744043,
O1/0218/2,,videos/sample_000869_O1__0218__2.pt,ok,0.5367431641,0.5787925124,0.5846492618,0.5605748452,average,0.5367431641,0.5846492618,
O1/0218/3,,videos/sample_000870_O1__0218__3.pt,ok,0.5379174352,0.5668333769,0.5839631280,0.5673190830,average,0.5379174352,0.5839631280,
O1/0218/4,,videos/sample_000871_O1__0218__4.pt,ok,0.5252029300,0.5470288396,0.5914353322,0.5786665699,average,0.5252029300,0.5914353322,
O1/0219/1,,videos/sample_000872_O1__0219__1.pt,ok,0.5621858239,0.6056805849,0.5699618650,0.5457029031,average,0.5621858239,0.5699618650,
O1/0219/2,,videos/sample_000873_O1__0219__2.pt,ok,0.5642852187,0.5967271924,0.5687665452,0.5506107334,average,0.5642852187,0.5687665452,
O1/0219/3,,videos/sample_000874_O1__0219__3.pt,ok,0.5562360883,0.5899807811,0.5733630956,0.5543379384,average,0.5562360883,0.5733630956,
O1/0219/4,,videos/sample_000875_O1__0219__4.pt,ok,0.5650762916,0.5970988274,0.5683167873,0.5504061453,average,0.5650762916,0.5683167873,
O1/0220/1,,videos/sample_000876_O1__0220__1.pt,ok,0.5583111644,0.5816128850,0.5721745571,0.5589960428,average,0.5583111644,0.5721745571,
O1/0220/2,,videos/sample_000877_O1__0220__2.pt,ok,0.5578407645,0.5804785490,0.5724437713,0.5596304919,average,0.5578407645,0.5724437713,
O1/0220/3,,videos/sample_000878_O1__0220__3.pt,ok,0.5576685667,0.5816128850,0.5725423533,0.5589960428,average,0.5576685667,0.5725423533,
O1/0220/4,,videos/sample_000879_O1__0220__4.pt,ok,0.5571355224,0.5804785490,0.5728476251,0.5596304919,average,0.5571355224,0.5728476251,
O1/0221/1,,videos/sample_000880_O1__0221__1.pt,ok,0.5523114800,0.5845488310,0.5756177425,0.5573572674,average,0.5523114800,0.5756177425,
O1/0221/2,,videos/sample_000881_O1__0221__2.pt,ok,0.5489072204,0.5853690505,0.5775806340,0.5569002995,average,0.5489072204,0.5775806340,
O1/0221/3,,videos/sample_000882_O1__0221__3.pt,ok,0.5515301228,0.5842342377,0.5760676814,0.5575326359,average,0.5515301228,0.5760676814,
O1/0221/4,,videos/sample_000883_O1__0221__4.pt,ok,0.5444973111,0.5639714003,0.5801333366,0.5689450626,average,0.5444973111,0.5801333366,
O1/0222/1,,videos/sample_000884_O1__0222__1.pt,ok,0.5476727486,0.5727097988,0.5782940813,0.5639950530,average,0.5476727486,0.5782940813,
O1/0222/2,,videos/sample_000885_O1__0222__2.pt,ok,0.5457552075,0.5645759702,0.5794040478,0.5686011995,average,0.5457552075,0.5794040478,
O1/0222/3,,videos/sample_000886_O1__0222__3.pt,ok,0.5482016802,0.5765995383,0.5779882841,0.5618055203,average,0.5482016802,0.5779882841,
O1/0222/4,,videos/sample_000887_O1__0222__4.pt,ok,0.5452578664,0.5644450784,0.5796922809,0.5686756296,average,0.5452578664,0.5796922809,
O1/0223/1,,videos/sample_000888_O1__0223__1.pt,ok,0.6079232693,0.6229358912,0.5444804350,0.5363674074,average,0.6079232693,0.5444804350,
O1/0223/2,,videos/sample_000889_O1__0223__2.pt,ok,0.6062545180,0.6245590448,0.5453897960,0.5354975069,average,0.6062545180,0.5453897960,
O1/0223/3,,videos/sample_000890_O1__0223__3.pt,ok,0.6084862947,0.6248996258,0.5441739649,0.5353151577,average,0.6084862947,0.5441739649,
O1/0223/4,,videos/sample_000891_O1__0223__4.pt,ok,0.6090357900,0.6227591038,0.5438750261,0.5364622388,average,0.6090357900,0.5438750261,
O1/0224/1,,videos/sample_000892_O1__0224__1.pt,ok,0.5577355027,0.5947733521,0.5725040309,0.5516875905,average,0.5577355027,0.5725040309,
O1/0224/2,,videos/sample_000893_O1__0224__2.pt,ok,0.5571171641,0.5970402956,0.5728581417,0.5504383624,average,0.5571171641,0.5728581417,
O1/0224/3,,videos/sample_000894_O1__0224__3.pt,ok,0.5496847034,0.5879088044,0.5771317494,0.5554877044,average,0.5496847034,0.5771317494,
O1/0224/4,,videos/sample_000895_O1__0224__4.pt,ok,0.5591329336,0.5976529121,0.5717045548,0.5501012581,average,0.5591329336,0.5717045548,
O1/0225/1,,videos/sample_000896_O1__0225__1.pt,ok,0.5645763278,0.5997827053,0.5686009962,0.5489309029,average,0.5645763278,0.5686009962,
O1/0225/2,,videos/sample_000897_O1__0225__2.pt,ok,0.5640586615,0.5997827053,0.5688954180,0.5489309029,average,0.5640586615,0.5688954180,
O1/0225/3,,videos/sample_000898_O1__0225__3.pt,ok,0.5617695451,0.5972714424,0.5701991774,0.5503111451,average,0.5617695451,0.5701991774,
O1/0225/4,,videos/sample_000899_O1__0225__4.pt,ok,0.5595252514,0.5950349569,0.5714803089,0.5515432853,average,0.5595252514,0.5714803089,
O1/0226/1,,videos/sample_000900_O1__0226__1.pt,ok,0.6236660480,0.6500012875,0.5359759180,0.5220451046,average,0.6236660480,0.5359759180,
O1/0226/2,,videos/sample_000901_O1__0226__2.pt,ok,0.6215794683,0.6500012875,0.5370954421,0.5220451046,average,0.6215794683,0.5370954421,
O1/0226/3,,videos/sample_000902_O1__0226__3.pt,ok,0.6241416931,0.6504951119,0.5357210443,0.5217873696,average,0.6241416931,0.5357210443,
O1/0226/4,,videos/sample_000903_O1__0226__4.pt,ok,0.6249986291,0.6504951119,0.5352621623,0.5217873696,average,0.6249986291,0.5352621623,
O1/0227/1,,videos/sample_000904_O1__0227__1.pt,ok,0.6099804640,0.6221283674,0.5433614841,0.5368007117,average,0.6099804640,0.5433614841,
O1/0227/2,,videos/sample_000905_O1__0227__2.pt,ok,0.6098973155,0.6233661771,0.5434066657,0.5361366657,average,0.6098973155,0.5434066657,
O1/0227/3,,videos/sample_000906_O1__0227__3.pt,ok,0.6088837981,0.6217855215,0.5439576969,0.5369847832,average,0.6088837981,0.5439576969,
O1/0227/4,,videos/sample_000907_O1__0227__4.pt,ok,0.6084448099,0.6215624213,0.5441965404,0.5371045980,average,0.6084448099,0.5441965404,
O1/0228/1,,videos/sample_000908_O1__0228__1.pt,ok,0.5402706265,0.5690307617,0.5825905666,0.5660738333,average,0.5402706265,0.5825905666,
O1/0228/2,,videos/sample_000909_O1__0228__2.pt,ok,0.5373659134,0.5732237101,0.5842852852,0.5637052841,average,0.5373659134,0.5842852852,
O1/0228/3,,videos/sample_000910_O1__0228__3.pt,ok,0.5339428782,0.5516466498,0.5862887413,0.5760005578,average,0.5339428782,0.5862887413,
O1/0228/4,,videos/sample_000911_O1__0228__4.pt,ok,0.5380018950,0.5559554100,0.5839138087,0.5735240487,average,0.5380018950,0.5839138087,
O1/0229/1,,videos/sample_000912_O1__0229__1.pt,ok,0.5505606532,0.5748059154,0.5766264323,0.5628140918,average,0.5505606532,0.5766264323,
O1/0229/2,,videos/sample_000913_O1__0229__2.pt,ok,0.5504434705,0.5761203170,0.5766940069,0.5620748140,average,0.5504434705,0.5766940069,
O1/0229/3,,videos/sample_000914_O1__0229__3.pt,ok,0.5484389067,0.5723720193,0.5778511863,0.5641855911,average,0.5484389067,0.5778511863,
O1/0229/4,,videos/sample_000915_O1__0229__4.pt,ok,0.5491849780,0.5744516850,0.5774202288,0.5630134930,average,0.5491849780,0.5774202288,
O1/0230/1,,videos/sample_000916_O1__0230__1.pt,ok,0.5488333106,0.5786994100,0.5776233244,0.5606270386,average,0.5488333106,0.5776233244,
O1/0230/2,,videos/sample_000917_O1__0230__2.pt,ok,0.5483582616,0.5753677487,0.5778977890,0.5624979728,average,0.5483582616,0.5778977890,
O1/0230/3,,videos/sample_000918_O1__0230__3.pt,ok,0.5475643873,0.5682293773,0.5783567493,0.5665276579,average,0.5475643873,0.5783567493,
O1/0230/4,,videos/sample_000919_O1__0230__4.pt,ok,0.5470083952,0.5670384765,0.5786784005,0.5672027380,average,0.5470083952,0.5786784005,
O1/0231/1,,videos/sample_000920_O1__0231__1.pt,ok,0.5806890130,0.6049270630,0.5595127222,0.5461142571,average,0.5806890130,0.5595127222,
O1/0231/2,,videos/sample_000921_O1__0231__2.pt,ok,0.5850500464,0.6050217748,0.5570779813,0.5460625361,average,0.5850500464,0.5570779813,
O1/0231/3,,videos/sample_000922_O1__0231__3.pt,ok,0.5858438611,0.6183295846,0.5566359401,0.5388437792,average,0.5858438611,0.5566359401,
O1/0231/4,,videos/sample_000923_O1__0231__4.pt,ok,0.5862187743,0.6093887091,0.5564272891,0.5436831161,average,0.5862187743,0.5564272891,
O1/0232/1,,videos/sample_000924_O1__0232__1.pt,ok,0.5407451987,0.5622695088,0.5823141509,0.5699141698,average,0.5407451987,0.5823141509,
O1/0232/2,,videos/sample_000925_O1__0232__2.pt,ok,0.5415539742,0.5650499463,0.5818433799,0.5683317600,average,0.5415539742,0.5818433799,
O1/0232/3,,videos/sample_000926_O1__0232__3.pt,ok,0.5434247255,0.5779955387,0.5807559131,0.5610217867,average,0.5434247255,0.5807559131,
O1/0232/4,,videos/sample_000927_O1__0232__4.pt,ok,0.5449958444,0.5814642906,0.5798441930,0.5590791126,average,0.5449958444,0.5798441930,
O1/0233/1,,videos/sample_000928_O1__0233__1.pt,ok,0.6176610589,0.6345441341,0.5392041305,0.5301771229,average,0.6176610589,0.5392041305,
O1/0233/2,,videos/sample_000929_O1__0233__2.pt,ok,0.6168388128,0.6345441341,0.5396476714,0.5301771229,average,0.6168388128,0.5396476714,
O1/0233/3,,videos/sample_000930_O1__0233__3.pt,ok,0.6164023280,0.6340910792,0.5398832708,0.5304173767,average,0.6164023280,0.5398832708,
O1/0233/4,,videos/sample_000931_O1__0233__4.pt,ok,0.6178056598,0.6340910792,0.5391261668,0.5304173767,average,0.6178056598,0.5391261668,
O1/0234/1,,videos/sample_000932_O1__0234__1.pt,ok,0.6335127950,0.6593748331,0.5307241974,0.5171745539,average,0.6335127950,0.5307241974,
O1/0234/2,,videos/sample_000933_O1__0234__2.pt,ok,0.6333584189,0.6593748331,0.5308061348,0.5171745539,average,0.6333584189,0.5308061348,
O1/0234/3,,videos/sample_000934_O1__0234__3.pt,ok,0.6342116594,0.6588360667,0.5303534227,0.5174532652,average,0.6342116594,0.5303534227,
O1/0234/4,,videos/sample_000935_O1__0234__4.pt,ok,0.6336761117,0.6588360667,0.5306375283,0.5174532652,average,0.6336761117,0.5306375283,
O1/0235/1,,videos/sample_000936_O1__0235__1.pt,ok,0.5357087255,0.5669329166,0.5852543585,0.5672626150,average,0.5357087255,0.5852543585,
O1/0235/2,,videos/sample_000937_O1__0235__2.pt,ok,0.5363818407,0.5756379366,0.5848605474,0.5623460133,average,0.5363818407,0.5848605474,
O1/0235/3,,videos/sample_000938_O1__0235__3.pt,ok,0.5381556749,0.5739555955,0.5838240213,0.5632928673,average,0.5381556749,0.5838240213,
O1/0235/4,,videos/sample_000939_O1__0235__4.pt,ok,0.5217278004,0.5450794101,0.5934942220,0.5797957399,average,0.5217278004,0.5934942220,
O1/0236/1,,videos/sample_000940_O1__0236__1.pt,ok,0.5634775758,0.5869987011,0.5692260910,0.5559934857,average,0.5634775758,0.5692260910,
O1/0236/2,,videos/sample_000941_O1__0236__2.pt,ok,0.5652768016,0.5865399241,0.5682028455,0.5562486213,average,0.5652768016,0.5682028455,
O1/0236/3,,videos/sample_000942_O1__0236__3.pt,ok,0.5641658306,0.5869987011,0.5688344532,0.5559934857,average,0.5641658306,0.5688344532,
O1/0236/4,,videos/sample_000943_O1__0236__4.pt,ok,0.5646551251,0.5865399241,0.5685561937,0.5562486213,average,0.5646551251,0.5685561937,
O1/0237/1,,videos/sample_000944_O1__0237__1.pt,ok,0.5451745391,0.5740581751,0.5797405871,0.5632350879,average,0.5451745391,0.5797405871,
O1/0237/2,,videos/sample_000945_O1__0237__2.pt,ok,0.5433290601,0.5720135570,0.5808114740,0.5643878667,average,0.5433290601,0.5808114740,
O1/0237/3,,videos/sample_000946_O1__0237__3.pt,ok,0.5446041226,0.5644583702,0.5800713750,0.5686680709,average,0.5446041226,0.5800713750,
O1/0237/4,,videos/sample_000947_O1__0237__4.pt,ok,0.5407920480,0.5622724295,0.5822868705,0.5699125053,average,0.5407920480,0.5822868705,
O1/0238/1,,videos/sample_000948_O1__0238__1.pt,ok,0.5420943499,0.5748026371,0.5815290508,0.5628159368,average,0.5420943499,0.5815290508,
O1/0238/2,,videos/sample_000949_O1__0238__2.pt,ok,0.5528817177,0.5915243030,0.5752895972,0.5534829657,average,0.5528817177,0.5752895972,
O1/0238/3,,videos/sample_000950_O1__0238__3.pt,ok,0.5497004986,0.5872564912,0.5771226335,0.5558501746,average,0.5497004986,0.5771226335,
O1/0238/4,,videos/sample_000951_O1__0238__4.pt,ok,0.5516536236,0.5998504162,0.5759965410,0.5488937356,average,0.5516536236,0.5759965410,
O1/0239/1,,videos/sample_000952_O1__0239__1.pt,ok,0.6228220463,0.6528449059,0.5364284736,0.5205627163,average,0.6228220463,0.5364284736,
O1/0239/2,,videos/sample_000953_O1__0239__2.pt,ok,0.6209735274,0.6525844336,0.5374209888,0.5206983261,average,0.6209735274,0.5374209888,
O1/0239/3,,videos/sample_000954_O1__0239__3.pt,ok,0.6227205396,0.6528449059,0.5364829274,0.5205627163,average,0.6227205396,0.5364829274,
O1/0239/4,,videos/sample_000955_O1__0239__4.pt,ok,0.6220272779,0.6525844336,0.5368549794,0.5206983261,average,0.6220272779,0.5368549794,
O1/0240/1,,videos/sample_000956_O1__0240__1.pt,ok,0.5553920269,0.5971622467,0.5738472535,0.5503712400,average,0.5553920269,0.5738472535,
O1/0240/2,,videos/sample_000957_O1__0240__2.pt,ok,0.5541878343,0.6004808545,0.5745386924,0.5485478010,average,0.5541878343,0.5745386924,
O1/0240/3,,videos/sample_000958_O1__0240__3.pt,ok,0.5473077893,0.5861627460,0.5785051736,0.5564584657,average,0.5473077893,0.5785051736,
O1/0240/4,,videos/sample_000959_O1__0240__4.pt,ok,0.5570538044,0.5962466598,0.5728944390,0.5508753834,average,0.5570538044,0.5728944390,
O1/0241/1,,videos/sample_000960_O1__0241__1.pt,ok,0.5712216496,0.6003803611,0.5648349866,0.5486029292,average,0.5712216496,0.5648349866,
O1/0241/2,,videos/sample_000961_O1__0241__2.pt,ok,0.5736021996,0.6008247137,0.5634919679,0.5483592102,average,0.5736021996,0.5634919679,
O1/0241/3,,videos/sample_000962_O1__0241__3.pt,ok,0.5642875433,0.5778384209,0.5687652230,0.5611099402,average,0.5642875433,0.5687652230,
O1/0241/4,,videos/sample_000963_O1__0241__4.pt,ok,0.5753865838,0.6012786031,0.5624873783,0.5481103723,average,0.5753865838,0.5624873783,
O1/0242/1,,videos/sample_000964_O1__0242__1.pt,ok,0.6176224947,0.6335947514,0.5392249249,0.5306807029,average,0.6176224947,0.5392249249,
O1/0242/2,,videos/sample_000965_O1__0242__2.pt,ok,0.6171879768,0.6325006485,0.5394592787,0.5312616399,average,0.6171879768,0.5394592787,
O1/0242/3,,videos/sample_000966_O1__0242__3.pt,ok,0.6185759306,0.6319540739,0.5387110535,0.5315520934,average,0.6185759306,0.5387110535,
O1/0242/4,,videos/sample_000967_O1__0242__4.pt,ok,0.6182969213,0.6311035156,0.5388613799,0.5320044018,average,0.6182969213,0.5388613799,
O1/0243/1,,videos/sample_000968_O1__0243__1.pt,ok,0.5528830886,0.5757330656,0.5752888085,0.5622925204,average,0.5528830886,0.5752888085,
O1/0243/2,,videos/sample_000969_O1__0243__2.pt,ok,0.5519675612,0.5759214163,0.5758157423,0.5621866222,average,0.5519675612,0.5758157423,
O1/0243/3,,videos/sample_000970_O1__0243__3.pt,ok,0.5539832711,0.5805143118,0.5746562339,0.5596104783,average,0.5539832711,0.5746562339,
O1/0243/4,,videos/sample_000971_O1__0243__4.pt,ok,0.5537585616,0.5799690485,0.5747853791,0.5599156965,average,0.5537585616,0.5747853791,
O1/0244/1,,videos/sample_000972_O1__0244__1.pt,ok,0.5442484617,0.5824329257,0.5802777204,0.5585378312,average,0.5442484617,0.5802777204,
O1/0244/2,,videos/sample_000973_O1__0244__2.pt,ok,0.5513629913,0.5929427743,0.5761639685,0.5526984225,average,0.5513629913,0.5761639685,
O1/0244/3,,videos/sample_000974_O1__0244__3.pt,ok,0.5537167788,0.5965061188,0.5748093958,0.5507324724,average,0.5537167788,0.5748093958,
O1/0244/4,,videos/sample_000975_O1__0244__4.pt,ok,0.5516338348,0.5923693776,0.5760079393,0.5530154288,average,0.5516338348,0.5760079393,
O1/0245/1,,videos/sample_000976_O1__0245__1.pt,ok,0.5501008630,0.5907523036,0.5768916204,0.5539104191,average,0.5501008630,0.5768916204,
O1/0245/2,,videos/sample_000977_O1__0245__2.pt,ok,0.5548419952,0.5951910615,0.5741629745,0.5514571936,average,0.5548419952,0.5741629745,
O1/0245/3,,videos/sample_000978_O1__0245__3.pt,ok,0.5556356907,0.5951910615,0.5737074448,0.5514571936,average,0.5556356907,0.5737074448,
O1/0245/4,,videos/sample_000979_O1__0245__4.pt,ok,0.5485666394,0.5907523036,0.5777773805,0.5539104191,average,0.5485666394,0.5777773805,
O1/0246/1,,videos/sample_000980_O1__0246__1.pt,ok,0.5376392007,0.5655632019,0.5841256293,0.5680401354,average,0.5376392007,0.5841256293,
O1/0246/2,,videos/sample_000981_O1__0246__2.pt,ok,0.5349864960,0.5534762740,0.5856771991,0.5749476568,average,0.5349864960,0.5856771991,
O1/0246/3,,videos/sample_000982_O1__0246__3.pt,ok,0.5387970805,0.5693261027,0.5834496734,0.5659066732,average,0.5387970805,0.5834496734,
O1/0246/4,,videos/sample_000983_O1__0246__4.pt,ok,0.5336610675,0.5511438847,0.5864539870,0.5762902237,average,0.5336610675,0.5864539870,
O1/0247/1,,videos/sample_000984_O1__0247__1.pt,ok,0.5526138544,0.5864609480,0.5754437168,0.5562925534,average,0.5526138544,0.5754437168,
O1/0247/2,,videos/sample_000985_O1__0247__2.pt,ok,0.5584231019,0.5946844220,0.5721105129,0.5517366543,average,0.5584231019,0.5721105129,
O1/0247/3,,videos/sample_000986_O1__0247__3.pt,ok,0.5599179864,0.5905189514,0.5712559127,0.5540396904,average,0.5599179864,0.5712559127,
O1/0247/4,,videos/sample_000987_O1__0247__4.pt,ok,0.5616181493,0.5921009779,0.5702855097,0.5531638779,average,0.5616181493,0.5702855097,
O1/0248/1,,videos/sample_000988_O1__0248__1.pt,ok,0.6121883392,0.6267770529,0.5421631331,0.5343110853,average,0.6121883392,0.5421631331,
O1/0248/2,,videos/sample_000989_O1__0248__2.pt,ok,0.6113475561,0.6267151833,0.5426191664,0.5343441440,average,0.6113475561,0.5426191664,
