sample_id,official_movie_path,relative_path,status,surprise_average,surprise_maximum,plausibility_average,plausibility_maximum,selected_aggregation,selected_surprise,selected_plausibility,error
O1/0310/4,,videos/sample_001239_O1__0310__4.pt,ok,0.5671812892,0.5890221596,0.5671217401,0.5548695935,average,0.5671812892,0.5671217401,
O1/0311/1,,videos/sample_001240_O1__0311__1.pt,ok,0.5575031042,0.5919198394,0.5726370954,0.5532640863,average,0.5575031042,0.5726370954,
O1/0311/2,,videos/sample_001241_O1__0311__2.pt,ok,0.5654139519,0.6045272350,0.5681249217,0.5463326525,average,0.5654139519,0.5681249217,
O1/0311/3,,videos/sample_001242_O1__0311__3.pt,ok,0.5609933734,0.6044443250,0.5706419217,0.5463779509,average,0.5609933734,0.5706419217,
O1/0311/4,,videos/sample_001243_O1__0311__4.pt,ok,0.5640299916,0.6011434197,0.5689117283,0.5481844727,average,0.5640299916,0.5689117283,
O1/0312/1,,videos/sample_001244_O1__0312__1.pt,ok,0.6186072826,0.6307516098,0.5386941641,0.5321916502,average,0.6186072826,0.5386941641,
O1/0312/2,,videos/sample_001245_O1__0312__2.pt,ok,0.6178072095,0.6316772103,0.5391253313,0.5316992812,average,0.6178072095,0.5391253313,
O1/0312/3,,videos/sample_001246_O1__0312__3.pt,ok,0.6176726222,0.6307516098,0.5391978956,0.5321916502,average,0.6176726222,0.5391978956,
O1/0312/4,,videos/sample_001247_O1__0312__4.pt,ok,0.6162276268,0.6316772103,0.5399775973,0.5316992812,average,0.6162276268,0.5399775973,
O1/0313/1,,videos/sample_001248_O1__0313__1.pt,ok,0.5899353027,0.6065925956,0.5543631494,0.5452054431,average,0.5899353027,0.5543631494,
O1/0313/2,,videos/sample_001249_O1__0313__2.pt,ok,0.5902160406,0.6058615446,0.5542075405,0.5456041618,average,0.5902160406,0.5542075405,
O1/0313/3,,videos/sample_001250_O1__0313__3.pt,ok,0.5907409787,0.6065925956,0.5539166922,0.5452054431,average,0.5907409787,0.5539166922,
O1/0313/4,,videos/sample_001251_O1__0313__4.pt,ok,0.5892232656,0.6058615446,0.5547580170,0.5456041618,average,0.5892232656,0.5547580170,
O1/0314/1,,videos/sample_001252_O1__0314__1.pt,ok,0.6142931581,0.6378532052,0.5410231781,0.5284256286,average,0.6142931581,0.5410231781,
O1/0314/2,,videos/sample_001253_O1__0314__2.pt,ok,0.6134982109,0.6379141212,0.5414534339,0.5283934401,average,0.6134982109,0.5414534339,
O1/0314/3,,videos/sample_001254_O1__0314__3.pt,ok,0.6125459075,0.6381798387,0.5419693074,0.5282530553,average,0.6125459075,0.5419693074,
O1/0314/4,,videos/sample_001255_O1__0314__4.pt,ok,0.6132497191,0.6381798387,0.5415879973,0.5282530553,average,0.6132497191,0.5415879973,
O1/0315/1,,videos/sample_001256_O1__0315__1.pt,ok,0.5554510951,0.5725593567,0.5738133584,0.5640799080,average,0.5554510951,0.5738133584,
O1/0315/2,,videos/sample_001257_O1__0315__2.pt,ok,0.5566413999,0.5741881728,0.5731307520,0.5631618734,average,0.5566413999,0.5731307520,
O1/0315/3,,videos/sample_001258_O1__0315__3.pt,ok,0.5594643354,0.5875480771,0.5715151223,0.5556881201,average,0.5594643354,0.5715151223,
O1/0315/4,,videos/sample_001259_O1__0315__4.pt,ok,0.5599938631,0.5887147784,0.5712125693,0.5550401761,average,0.5599938631,0.5712125693,
O1/0316/1,,videos/sample_001260_O1__0316__1.pt,ok,0.5702252388,0.5894508362,0.5653980748,0.5546317848,average,0.5702252388,0.5653980748,
O1/0316/2,,videos/sample_001261_O1__0316__2.pt,ok,0.5690133572,0.5877091885,0.5660836857,0.5555985997,average,0.5690133572,0.5660836857,
O1/0316/3,,videos/sample_001262_O1__0316__3.pt,ok,0.5710847378,0.5907152295,0.5649123245,0.5539309553,average,0.5710847378,0.5649123245,
O1/0316/4,,videos/sample_001263_O1__0316__4.pt,ok,0.5699203014,0.5881215930,0.5655705121,0.5553695155,average,0.5699203014,0.5655705121,
O1/0317/1,,videos/sample_001264_O1__0317__1.pt,ok,0.5470360518,0.5642483830,0.5786623965,0.5687874965,average,0.5470360518,0.5786623965,
O1/0317/2,,videos/sample_001265_O1__0317__2.pt,ok,0.5548331141,0.5893108845,0.5741680737,0.5547094119,average,0.5548331141,0.5741680737,
O1/0317/3,,videos/sample_001266_O1__0317__3.pt,ok,0.5523585677,0.5701788664,0.5755906387,0.5654242943,average,0.5523585677,0.5755906387,
O1/0317/4,,videos/sample_001267_O1__0317__4.pt,ok,0.5531464815,0.5827928185,0.5751373015,0.5583368535,average,0.5531464815,0.5751373015,
O1/0318/1,,videos/sample_001268_O1__0318__1.pt,ok,0.5530053377,0.5694845319,0.5752184843,0.5658170242,average,0.5530053377,0.5752184843,
O1/0318/2,,videos/sample_001269_O1__0318__2.pt,ok,0.5439330339,0.5614978671,0.5804607850,0.5703541090,average,0.5439330339,0.5804607850,
O1/0318/3,,videos/sample_001270_O1__0318__3.pt,ok,0.5506369472,0.5856140852,0.5765824409,0.5567638564,average,0.5506369472,0.5765824409,
O1/0318/4,,videos/sample_001271_O1__0318__4.pt,ok,0.5544632673,0.5824825764,0.5743804672,0.5585101001,average,0.5544632673,0.5743804672,
O1/0319/1,,videos/sample_001272_O1__0319__1.pt,ok,0.5525203943,0.5705592036,0.5754975003,0.5652092832,average,0.5525203943,0.5754975003,
O1/0319/2,,videos/sample_001273_O1__0319__2.pt,ok,0.5549789071,0.5822452307,0.5740843702,0.5586426758,average,0.5549789071,0.5740843702,
O1/0319/3,,videos/sample_001274_O1__0319__3.pt,ok,0.5554893017,0.5857930779,0.5737914354,0.5566642086,average,0.5554893017,0.5737914354,
O1/0319/4,,videos/sample_001275_O1__0319__4.pt,ok,0.5512405634,0.5692725182,0.5762345113,0.5659369979,average,0.5512405634,0.5762345113,
O1/0320/1,,videos/sample_001276_O1__0320__1.pt,ok,0.5841867924,0.6083410978,0.5575590888,0.5442529831,average,0.5841867924,0.5575590888,
O1/0320/2,,videos/sample_001277_O1__0320__2.pt,ok,0.5869688392,0.6152406931,0.5560100890,0.5405107824,average,0.5869688392,0.5560100890,
O1/0320/3,,videos/sample_001278_O1__0320__3.pt,ok,0.5875621438,0.6152406931,0.5556803035,0.5405107824,average,0.5875621438,0.5556803035,
O1/0320/4,,videos/sample_001279_O1__0320__4.pt,ok,0.5823715925,0.6083410978,0.5585720891,0.5442529831,average,0.5823715925,0.5585720891,
O1/0321/1,,videos/sample_001280_O1__0321__1.pt,ok,0.5802918673,0.6018143892,0.5597349744,0.5478167810,average,0.5802918673,0.5597349744,
O1/0321/2,,videos/sample_001281_O1__0321__2.pt,ok,0.5809881091,0.5997493863,0.5593453991,0.5489491930,average,0.5809881091,0.5593453991,
O1/0321/3,,videos/sample_001282_O1__0321__3.pt,ok,0.5816696882,0.6018143892,0.5589642909,0.5478167810,average,0.5816696882,0.5589642909,
O1/0321/4,,videos/sample_001283_O1__0321__4.pt,ok,0.5798454285,0.5984537601,0.5599849176,0.5496608869,average,0.5798454285,0.5599849176,
O1/0322/1,,videos/sample_001284_O1__0322__1.pt,ok,0.5716564059,0.5922595859,0.5645894744,0.5530761487,average,0.5716564059,0.5645894744,
O1/0322/2,,videos/sample_001285_O1__0322__2.pt,ok,0.5732052326,0.5989158750,0.5637157000,0.5494069392,average,0.5732052326,0.5637157000,
O1/0322/3,,videos/sample_001286_O1__0322__3.pt,ok,0.5739067793,0.5973720551,0.5633203658,0.5502557796,average,0.5739067793,0.5633203658,
O1/0322/4,,videos/sample_001287_O1__0322__4.pt,ok,0.5717730522,0.5928787589,0.5645236210,0.5527338048,average,0.5717730522,0.5645236210,
O1/0323/1,,videos/sample_001288_O1__0323__1.pt,ok,0.6191679239,0.6484265327,0.5383922346,0.5228678453,average,0.6191679239,0.5383922346,
O1/0323/2,,videos/sample_001289_O1__0323__2.pt,ok,0.6191567183,0.6493180394,0.5383982676,0.5224019128,average,0.6191567183,0.5383982676,
O1/0323/3,,videos/sample_001290_O1__0323__3.pt,ok,0.6192625761,0.6484265327,0.5383412770,0.5228678453,average,0.6192625761,0.5383412770,
O1/0323/4,,videos/sample_001291_O1__0323__4.pt,ok,0.6173668504,0.6493180394,0.5393627923,0.5224019128,average,0.6173668504,0.5393627923,
O1/0324/1,,videos/sample_001292_O1__0324__1.pt,ok,0.5540638566,0.5892227888,0.5746099268,0.5547582816,average,0.5540638566,0.5746099268,
O1/0324/2,,videos/sample_001293_O1__0324__2.pt,ok,0.5583173037,0.5978770852,0.5721710444,0.5499779540,average,0.5583173037,0.5721710444,
O1/0324/3,,videos/sample_001294_O1__0324__3.pt,ok,0.5599122643,0.5968151093,0.5712591814,0.5505623276,average,0.5599122643,0.5712591814,
O1/0324/4,,videos/sample_001295_O1__0324__4.pt,ok,0.5583922863,0.5954108834,0.5721281431,0.5513359845,average,0.5583922863,0.5721281431,
O1/0325/1,,videos/sample_001296_O1__0325__1.pt,ok,0.5626714230,0.5971396565,0.5696851592,0.5503836731,average,0.5626714230,0.5696851592,
O1/0325/2,,videos/sample_001297_O1__0325__2.pt,ok,0.5507268906,0.5837334991,0.5765305834,0.5578118839,average,0.5507268906,0.5765305834,
O1/0325/3,,videos/sample_001298_O1__0325__3.pt,ok,0.5601704121,0.5933528543,0.5711117312,0.5524718184,average,0.5601704121,0.5711117312,
O1/0325/4,,videos/sample_001299_O1__0325__4.pt,ok,0.5568575859,0.5976859927,0.5730068625,0.5500830607,average,0.5568575859,0.5730068625,
O1/0326/1,,videos/sample_001300_O1__0326__1.pt,ok,0.5583072305,0.6014843583,0.5721768080,0.5479976073,average,0.5583072305,0.5721768080,
O1/0326/2,,videos/sample_001301_O1__0326__2.pt,ok,0.5574674010,0.5975456238,0.5726575408,0.5501602807,average,0.5574674010,0.5726575408,
O1/0326/3,,videos/sample_001302_O1__0326__3.pt,ok,0.5599469543,0.6002210379,0.5712393649,0.5486903413,average,0.5599469543,0.5712393649,
O1/0326/4,,videos/sample_001303_O1__0326__4.pt,ok,0.5507328510,0.5939409733,0.5765271470,0.5521469948,average,0.5507328510,0.5765271470,
O1/0327/1,,videos/sample_001304_O1__0327__1.pt,ok,0.5541898012,0.5982066989,0.5745375623,0.5497967036,average,0.5541898012,0.5745375623,
O1/0327/2,,videos/sample_001305_O1__0327__2.pt,ok,0.5411000252,0.5589290261,0.5821075671,0.5718211415,average,0.5411000252,0.5821075671,
O1/0327/3,,videos/sample_001306_O1__0327__3.pt,ok,0.5587420464,0.5908468962,0.5719280705,0.5538580258,average,0.5587420464,0.5719280705,
O1/0327/4,,videos/sample_001307_O1__0327__4.pt,ok,0.5556809902,0.5888546705,0.5736814567,0.5549625358,average,0.5556809902,0.5736814567,
O1/0328/1,,videos/sample_001308_O1__0328__1.pt,ok,0.5608091354,0.5934952497,0.5707470653,0.5523931545,average,0.5608091354,0.5707470653,
O1/0328/2,,videos/sample_001309_O1__0328__2.pt,ok,0.5550301671,0.5854280591,0.5740549434,0.5568674386,average,0.5550301671,0.5740549434,
O1/0328/3,,videos/sample_001310_O1__0328__3.pt,ok,0.5600401759,0.6002556086,0.5711861155,0.5486713731,average,0.5600401759,0.5711861155,
O1/0328/4,,videos/sample_001311_O1__0328__4.pt,ok,0.5616003871,0.5940368176,0.5702956393,0.5520940772,average,0.5616003871,0.5702956393,
O1/0329/1,,videos/sample_001312_O1__0329__1.pt,ok,0.6169036627,0.6311501265,0.5396126764,0.5319796052,average,0.6169036627,0.5396126764,
O1/0329/2,,videos/sample_001313_O1__0329__2.pt,ok,0.6149921417,0.6322752237,0.5406451438,0.5313814130,average,0.6149921417,0.5406451438,
O1/0329/3,,videos/sample_001314_O1__0329__3.pt,ok,0.6173239946,0.6298684478,0.5393859076,0.5326618692,average,0.6173239946,0.5393859076,
O1/0329/4,,videos/sample_001315_O1__0329__4.pt,ok,0.6163389683,0.6305583715,0.5399174787,0.5322944999,average,0.6163389683,0.5399174787,
O1/0330/1,,videos/sample_001316_O1__0330__1.pt,ok,0.6151975393,0.6310281157,0.5405341080,0.5320445164,average,0.6151975393,0.5405341080,
O1/0330/2,,videos/sample_001317_O1__0330__2.pt,ok,0.6179205775,0.6313618422,0.5390642152,0.5318669887,average,0.6179205775,0.5390642152,
O1/0330/3,,videos/sample_001318_O1__0330__3.pt,ok,0.6167048216,0.6313618422,0.5397199843,0.5318669887,average,0.6167048216,0.5397199843,
O1/0330/4,,videos/sample_001319_O1__0330__4.pt,ok,0.6175011396,0.6319625378,0.5392903666,0.5315475945,average,0.6175011396,0.5392903666,
O1/0331/1,,videos/sample_001320_O1__0331__1.pt,ok,0.5564140677,0.5779256225,0.5732610578,0.5610610126,average,0.5564140677,0.5732610578,
O1/0331/2,,videos/sample_001321_O1__0331__2.pt,ok,0.5549348593,0.5754888654,0.5741096579,0.5624298491,average,0.5549348593,0.5741096579,
O1/0331/3,,videos/sample_001322_O1__0331__3.pt,ok,0.5569869876,0.5852959156,0.5729327192,0.5569410299,average,0.5569869876,0.5729327192,
O1/0331/4,,videos/sample_001323_O1__0331__4.pt,ok,0.5584649444,0.5921848416,0.5720865749,0.5531174895,average,0.5584649444,0.5720865749,
O1/0332/1,,videos/sample_001324_O1__0332__1.pt,ok,0.5552623272,0.5946447849,0.5739216862,0.5517585240,average,0.5552623272,0.5739216862,
O1/0332/2,,videos/sample_001325_O1__0332__2.pt,ok,0.5452834964,0.5812165141,0.5796774236,0.5592176564,average,0.5452834964,0.5796774236,
O1/0332/3,,videos/sample_001326_O1__0332__3.pt,ok,0.5556812882,0.5999209881,0.5736812857,0.5488550005,average,0.5556812882,0.5736812857,
O1/0332/4,,videos/sample_001327_O1__0332__4.pt,ok,0.5540650487,0.5959557891,0.5746092418,0.5510356402,average,0.5540650487,0.5746092418,
O1/0333/1,,videos/sample_001328_O1__0333__1.pt,ok,0.6155701876,0.6306546926,0.5403327165,0.5322432312,average,0.6155701876,0.5403327165,
O1/0333/2,,videos/sample_001329_O1__0333__2.pt,ok,0.6140453219,0.6290188432,0.5411572798,0.5331146135,average,0.6140453219,0.5411572798,
O1/0333/3,,videos/sample_001330_O1__0333__3.pt,ok,0.6145738363,0.6293056607,0.5408713459,0.5329617288,average,0.6145738363,0.5408713459,
O1/0333/4,,videos/sample_001331_O1__0333__4.pt,ok,0.6154280901,0.6301633716,0.5404095018,0.5325047978,average,0.6154280901,0.5404095018,
O1/0334/1,,videos/sample_001332_O1__0334__1.pt,ok,0.6207189560,0.6350907087,0.5375578182,0.5298874207,average,0.6207189560,0.5375578182,
O1/0334/2,,videos/sample_001333_O1__0334__2.pt,ok,0.6217653751,0.6350907087,0.5369956016,0.5298874207,average,0.6217653751,0.5369956016,
O1/0334/3,,videos/sample_001334_O1__0334__3.pt,ok,0.6221852303,0.6349210143,0.5367701886,0.5299773473,average,0.6221852303,0.5367701886,
O1/0334/4,,videos/sample_001335_O1__0334__4.pt,ok,0.6216962934,0.6349210143,0.5370326995,0.5299773473,average,0.6216962934,0.5370326995,
O1/0335/1,,videos/sample_001336_O1__0335__1.pt,ok,0.6140438318,0.6298618317,0.5411580861,0.5326653934,average,0.6140438318,0.5411580861,
O1/0335/2,,videos/sample_001337_O1__0335__2.pt,ok,0.6139843464,0.6293166876,0.5411902781,0.5329558520,average,0.6139843464,0.5411902781,
O1/0335/3,,videos/sample_001338_O1__0335__3.pt,ok,0.6150815487,0.6293166876,0.5405968085,0.5329558520,average,0.6150815487,0.5405968085,
O1/0335/4,,videos/sample_001339_O1__0335__4.pt,ok,0.6152195334,0.6298618317,0.5405222196,0.5326653934,average,0.6152195334,0.5405222196,
O1/0336/1,,videos/sample_001340_O1__0336__1.pt,ok,0.6175347567,0.6322152615,0.5392722375,0.5314132768,average,0.6175347567,0.5392722375,
O1/0336/2,,videos/sample_001341_O1__0336__2.pt,ok,0.6161106825,0.6322152615,0.5400407483,0.5314132768,average,0.6161106825,0.5400407483,
O1/0336/3,,videos/sample_001342_O1__0336__3.pt,ok,0.6164854765,0.6317473054,0.5398383822,0.5316620130,average,0.6164854765,0.5398383822,
O1/0336/4,,videos/sample_001343_O1__0336__4.pt,ok,0.6149376631,0.6317473054,0.5406745982,0.5316620130,average,0.6149376631,0.5406745982,
O1/0337/1,,videos/sample_001344_O1__0337__1.pt,ok,0.5717299581,0.5999943614,0.5645479492,0.5488147306,average,0.5717299581,0.5645479492,
O1/0337/2,,videos/sample_001345_O1__0337__2.pt,ok,0.5660713911,0.5937123299,0.5677515368,0.5522732540,average,0.5660713911,0.5677515368,
O1/0337/3,,videos/sample_001346_O1__0337__3.pt,ok,0.5702618361,0.6044609547,0.5653773831,0.5463688649,average,0.5702618361,0.5653773831,
O1/0337/4,,videos/sample_001347_O1__0337__4.pt,ok,0.5710829496,0.6034979820,0.5649133346,0.5468952565,average,0.5710829496,0.5649133346,
O1/0338/1,,videos/sample_001348_O1__0338__1.pt,ok,0.5470353961,0.5644046664,0.5786627759,0.5686986114,average,0.5470353961,0.5786627759,
O1/0338/2,,videos/sample_001349_O1__0338__2.pt,ok,0.5458829403,0.5808717012,0.5793300436,0.5594105151,average,0.5458829403,0.5793300436,
O1/0338/3,,videos/sample_001350_O1__0338__3.pt,ok,0.5475075841,0.5729933977,0.5783896028,0.5638351273,average,0.5475075841,0.5783896028,
O1/0338/4,,videos/sample_001351_O1__0338__4.pt,ok,0.5387730598,0.5562670827,0.5834636884,0.5733453248,average,0.5387730598,0.5834636884,
O1/0339/1,,videos/sample_001352_O1__0339__1.pt,ok,0.5661362410,0.5965968966,0.5677147194,0.5506824803,average,0.5661362410,0.5677147194,
O1/0339/2,,videos/sample_001353_O1__0339__2.pt,ok,0.5628831983,0.5951497555,0.5695645268,0.5514799725,average,0.5628831983,0.5695645268,
O1/0339/3,,videos/sample_001354_O1__0339__3.pt,ok,0.5673243999,0.5980049968,0.5670405847,0.5499076099,average,0.5673243999,0.5670405847,
O1/0339/4,,videos/sample_001355_O1__0339__4.pt,ok,0.5674278736,0.6016505361,0.5669819139,0.5479065498,average,0.5674278736,0.5669819139,
O1/0340/1,,videos/sample_001356_O1__0340__1.pt,ok,0.6196062565,0.6488766074,0.5381562914,0.5226325687,average,0.6196062565,0.5381562914,
O1/0340/2,,videos/sample_001357_O1__0340__2.pt,ok,0.6212391257,0.6488766074,0.5372782696,0.5226325687,average,0.6212391257,0.5372782696,
O1/0340/3,,videos/sample_001358_O1__0340__3.pt,ok,0.6213588119,0.6483175159,0.5372139687,0.5229248498,average,0.6213588119,0.5372139687,
O1/0340/4,,videos/sample_001359_O1__0340__4.pt,ok,0.6216816902,0.6483175159,0.5370405419,0.5229248498,average,0.6216816902,0.5370405419,
O1/0341/1,,videos/sample_001360_O1__0341__1.pt,ok,0.6177276373,0.6299887896,0.5391682324,0.5325977716,average,0.6177276373,0.5391682324,
O1/0341/2,,videos/sample_001361_O1__0341__2.pt,ok,0.6168006659,0.6299887896,0.5396682577,0.5325977716,average,0.6168006659,0.5396682577,
O1/0341/3,,videos/sample_001362_O1__0341__3.pt,ok,0.6177337170,0.6302099824,0.5391649544,0.5324799778,average,0.6177337170,0.5391649544,
O1/0341/4,,videos/sample_001363_O1__0341__4.pt,ok,0.6170771718,0.6302099824,0.5395190568,0.5324799778,average,0.6170771718,0.5395190568,
O1/0342/1,,videos/sample_001364_O1__0342__1.pt,ok,0.5412750840,0.5610241890,0.5820056729,0.5706243373,average,0.5412750840,0.5820056729,
O1/0342/2,,videos/sample_001365_O1__0342__2.pt,ok,0.5459586382,0.5796052217,0.5792861912,0.5601194459,average,0.5459586382,0.5792861912,
O1/0342/3,,videos/sample_001366_O1__0342__3.pt,ok,0.5434509516,0.5627875924,0.5807406824,0.5696189831,average,0.5434509516,0.5807406824,
O1/0342/4,,videos/sample_001367_O1__0342__4.pt,ok,0.5462726355,0.5761041045,0.5791043255,0.5620839267,average,0.5462726355,0.5791043255,
O1/0343/1,,videos/sample_001368_O1__0343__1.pt,ok,0.5579114556,0.5897452235,0.5724033060,0.5544685323,average,0.5579114556,0.5724033060,
O1/0343/2,,videos/sample_001369_O1__0343__2.pt,ok,0.5641542077,0.5982365012,0.5688410647,0.5497803186,average,0.5641542077,0.5688410647,
O1/0343/3,,videos/sample_001370_O1__0343__3.pt,ok,0.5619623065,0.5924065113,0.5700892756,0.5529948937,average,0.5619623065,0.5700892756,
O1/0343/4,,videos/sample_001371_O1__0343__4.pt,ok,0.5650546551,0.5982365012,0.5683290838,0.5497803186,average,0.5650546551,0.5683290838,
O1/0344/1,,videos/sample_001372_O1__0344__1.pt,ok,0.6198073626,0.6341547370,0.5380480758,0.5303836125,average,0.6198073626,0.5380480758,
O1/0344/2,,videos/sample_001373_O1__0344__2.pt,ok,0.6200096011,0.6343955398,0.5379392728,0.5302559101,average,0.6200096011,0.5379392728,
O1/0344/3,,videos/sample_001374_O1__0344__3.pt,ok,0.6211098433,0.6341547370,0.5373477348,0.5303836125,average,0.6211098433,0.5373477348,
O1/0344/4,,videos/sample_001375_O1__0344__4.pt,ok,0.6209666133,0.6343955398,0.5374247046,0.5302559101,average,0.6209666133,0.5374247046,
O1/0345/1,,videos/sample_001376_O1__0345__1.pt,ok,0.6174895763,0.6450067759,0.5392966026,0.5246589871,average,0.6174895763,0.5392966026,
O1/0345/2,,videos/sample_001377_O1__0345__2.pt,ok,0.6185809374,0.6443220973,0.5387083563,0.5250183328,average,0.6185809374,0.5387083563,
O1/0345/3,,videos/sample_001378_O1__0345__3.pt,ok,0.6183668375,0.6443220973,0.5388237061,0.5250183328,average,0.6183668375,0.5388237061,
O1/0345/4,,videos/sample_001379_O1__0345__4.pt,ok,0.6156408787,0.6450067759,0.5402945211,0.5246589871,average,0.6156408787,0.5402945211,
O1/0346/1,,videos/sample_001380_O1__0346__1.pt,ok,0.5640524626,0.5960338712,0.5688989445,0.5509926159,average,0.5640524626,0.5688989445,
O1/0346/2,,videos/sample_001381_O1__0346__2.pt,ok,0.5711285472,0.6036739349,0.5648875766,0.5467990372,average,0.5711285472,0.5648875766,
O1/0346/3,,videos/sample_001382_O1__0346__3.pt,ok,0.5693729520,0.6040077209,0.5658801615,0.5466165538,average,0.5693729520,0.5658801615,
O1/0346/4,,videos/sample_001383_O1__0346__4.pt,ok,0.5688546300,0.6003683805,0.5661735457,0.5486095018,average,0.5688546300,0.5661735457,
O1/0347/1,,videos/sample_001384_O1__0347__1.pt,ok,0.6395175457,0.6605629325,0.5275468799,0.5165604640,average,0.6395175457,0.5275468799,
O1/0347/2,,videos/sample_001385_O1__0347__2.pt,ok,0.6385267973,0.6610882878,0.5280698051,0.5162891574,average,0.6385267973,0.5280698051,
O1/0347/3,,videos/sample_001386_O1__0347__3.pt,ok,0.6381266713,0.6610882878,0.5282811419,0.5162891574,average,0.6381266713,0.5282811419,
O1/0347/4,,videos/sample_001387_O1__0347__4.pt,ok,0.6393268108,0.6605629325,0.5276475111,0.5165604640,average,0.6393268108,0.5276475111,
O1/0348/1,,videos/sample_001388_O1__0348__1.pt,ok,0.5620310307,0.5957480669,0.5700500981,0.5511501145,average,0.5620310307,0.5700500981,
O1/0348/2,,videos/sample_001389_O1__0348__2.pt,ok,0.5479481220,0.5786543489,0.5781348564,0.5606523016,average,0.5479481220,0.5781348564,
O1/0348/3,,videos/sample_001390_O1__0348__3.pt,ok,0.5535518527,0.5909076333,0.5749042046,0.5538243871,average,0.5535518527,0.5749042046,
O1/0348/4,,videos/sample_001391_O1__0348__4.pt,ok,0.5623777509,0.5948901176,0.5698524844,0.5516231762,average,0.5623777509,0.5698524844,
O1/0349/1,,videos/sample_001392_O1__0349__1.pt,ok,0.5677970052,0.5883367062,0.5667726616,0.5552500611,average,0.5677970052,0.5667726616,
O1/0349/2,,videos/sample_001393_O1__0349__2.pt,ok,0.5656837225,0.5848778486,0.5679716790,0.5571739172,average,0.5656837225,0.5679716790,
O1/0349/3,,videos/sample_001394_O1__0349__3.pt,ok,0.5666407347,0.5860424042,0.5674283832,0.5565254349,average,0.5666407347,0.5674283832,
O1/0349/4,,videos/sample_001395_O1__0349__4.pt,ok,0.5681312680,0.5896334648,0.5665832422,0.5545305024,average,0.5681312680,0.5665832422,
O1/0350/1,,videos/sample_001396_O1__0350__1.pt,ok,0.6220290661,0.6361404061,0.5368540194,0.5293314911,average,0.6220290661,0.5368540194,
O1/0350/2,,videos/sample_001397_O1__0350__2.pt,ok,0.6227656007,0.6361404061,0.5364587534,0.5293314911,average,0.6227656007,0.5364587534,
O1/0350/3,,videos/sample_001398_O1__0350__3.pt,ok,0.6214661598,0.6365866065,0.5371563030,0.5290953559,average,0.6214661598,0.5371563030,
O1/0350/4,,videos/sample_001399_O1__0350__4.pt,ok,0.6225567460,0.6355955005,0.5365708071,0.5296200054,average,0.6225567460,0.5365708071,
O1/0351/1,,videos/sample_001400_O1__0351__1.pt,ok,0.5623161793,0.5992814302,0.5698875722,0.5492061373,average,0.5623161793,0.5698875722,
O1/0351/2,,videos/sample_001401_O1__0351__2.pt,ok,0.5647525787,0.6001704931,0.5685007885,0.5487180755,average,0.5647525787,0.5685007885,
O1/0351/3,,videos/sample_001402_O1__0351__3.pt,ok,0.5571057200,0.5890030265,0.5728646976,0.5548802099,average,0.5571057200,0.5728646976,
O1/0351/4,,videos/sample_001403_O1__0351__4.pt,ok,0.5636997819,0.5986967087,0.5690996195,0.5495273638,average,0.5636997819,0.5690996195,
O1/0352/1,,videos/sample_001404_O1__0352__1.pt,ok,0.5870147943,0.6141554117,0.5559845381,0.5410977072,average,0.5870147943,0.5559845381,
O1/0352/2,,videos/sample_001405_O1__0352__2.pt,ok,0.5866791010,0.6098725200,0.5561712097,0.5434201399,average,0.5866791010,0.5561712097,
O1/0352/3,,videos/sample_001406_O1__0352__3.pt,ok,0.5863431692,0.6095824838,0.5563580767,0.5435777742,average,0.5863431692,0.5563580767,
O1/0352/4,,videos/sample_001407_O1__0352__4.pt,ok,0.5848970413,0.6035839915,0.5571632236,0.5468482204,average,0.5848970413,0.5571632236,
O1/0353/1,,videos/sample_001408_O1__0353__1.pt,ok,0.6144074202,0.6291155219,0.5409613631,0.5330630752,average,0.6144074202,0.5409613631,
O1/0353/2,,videos/sample_001409_O1__0353__2.pt,ok,0.6125815511,0.6291155219,0.5419499901,0.5330630752,average,0.6125815511,0.5419499901,
O1/0353/3,,videos/sample_001410_O1__0353__3.pt,ok,0.6139196754,0.6287001967,0.5412252786,0.5332845157,average,0.6139196754,0.5412252786,
O1/0353/4,,videos/sample_001411_O1__0353__4.pt,ok,0.6149876714,0.6287001967,0.5406475607,0.5332845157,average,0.6149876714,0.5406475607,
O1/0354/1,,videos/sample_001412_O1__0354__1.pt,ok,0.6115133166,0.6251778007,0.5425292290,0.5351662671,average,0.6115133166,0.5425292290,
O1/0354/2,,videos/sample_001413_O1__0354__2.pt,ok,0.6083527803,0.6249576807,0.5442466249,0.5352840809,average,0.6083527803,0.5442466249,
O1/0354/3,,videos/sample_001414_O1__0354__3.pt,ok,0.6100906134,0.6251541376,0.5433016365,0.5351789310,average,0.6100906134,0.5433016365,
O1/0354/4,,videos/sample_001415_O1__0354__4.pt,ok,0.6103787422,0.6248630881,0.5431451181,0.5353347172,average,0.6103787422,0.5431451181,
O1/0355/1,,videos/sample_001416_O1__0355__1.pt,ok,0.5602080226,0.5951270461,0.5710902518,0.5514924964,average,0.5602080226,0.5710902518,
O1/0355/2,,videos/sample_001417_O1__0355__2.pt,ok,0.5502892733,0.5867320299,0.5767829384,0.5561417730,average,0.5502892733,0.5767829384,
O1/0355/3,,videos/sample_001418_O1__0355__3.pt,ok,0.5599730015,0.6011675000,0.5712244859,0.5481712724,average,0.5599730015,0.5712244859,
